"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3533","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Mar 15 02:41:54 UTC 2026","passed","Sun Mar 15 02:41:58 UTC 2026","UI Tests Academybug","","",""
"","4920","Ошибка смены валюты @BUG","firefox","Sun Mar 15 02:38:38 UTC 2026","passed","Sun Mar 15 02:38:43 UTC 2026","UI Tests Academybug","","",""
"","28","Получение конкретного поста @API","firefox","Sun Mar 15 02:33:51 UTC 2026","passed","Sun Mar 15 02:33:51 UTC 2026","API Tests Jsonplaceholder","","",""
"","30034","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Mar 15 02:36:31 UTC 2026","broken","Sun Mar 15 02:37:01 UTC 2026","UI Tests Academybug","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Mar 15 02:43:02 UTC 2026","broken","Sun Mar 15 02:43:32 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Mar 15 02:39:47 UTC 2026","broken","Sun Mar 15 02:40:17 UTC 2026","UI Tests Academybug","","",""
"","27","Удаление поста @API","firefox","Sun Mar 15 02:33:51 UTC 2026","passed","Sun Mar 15 02:33:51 UTC 2026","API Tests Jsonplaceholder","","",""
"","197","Получение списка постов @API","firefox","Sun Mar 15 02:33:51 UTC 2026","passed","Sun Mar 15 02:33:51 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Mar 15 02:34:56 UTC 2026","broken","Sun Mar 15 02:35:26 UTC 2026","UI Tests Academybug","","",""
"","44","Обновление поста @API","firefox","Sun Mar 15 02:33:51 UTC 2026","passed","Sun Mar 15 02:33:51 UTC 2026","API Tests Jsonplaceholder","","",""
"","30019","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Mar 15 02:38:07 UTC 2026","broken","Sun Mar 15 02:38:37 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Sun Mar 15 02:41:23 UTC 2026","broken","Sun Mar 15 02:41:53 UTC 2026","UI Tests Academybug","","",""
"","36","Создание нового поста @API","firefox","Sun Mar 15 02:33:51 UTC 2026","passed","Sun Mar 15 02:33:51 UTC 2026","API Tests Jsonplaceholder","","",""
