"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30018","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Aug 31 01:48:33 UTC 2025","broken","Sun Aug 31 01:49:03 UTC 2025","UI Tests Academybug","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Aug 31 01:43:40 UTC 2025","broken","Sun Aug 31 01:44:10 UTC 2025","UI Tests Academybug","","",""
"","67","Удаление поста @API","firefox","Sun Aug 31 01:42:36 UTC 2025","passed","Sun Aug 31 01:42:36 UTC 2025","API Tests Jsonplaceholder","","",""
"","3957","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Aug 31 01:50:40 UTC 2025","passed","Sun Aug 31 01:50:44 UTC 2025","UI Tests Academybug","","",""
"","53","Получение конкретного поста @API","firefox","Sun Aug 31 01:42:36 UTC 2025","passed","Sun Aug 31 01:42:36 UTC 2025","API Tests Jsonplaceholder","","",""
"","152","Обновление поста @API","firefox","Sun Aug 31 01:42:36 UTC 2025","passed","Sun Aug 31 01:42:36 UTC 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Aug 31 01:46:51 UTC 2025","broken","Sun Aug 31 01:47:21 UTC 2025","UI Tests Academybug","","",""
"","140","Создание нового поста @API","firefox","Sun Aug 31 01:42:36 UTC 2025","passed","Sun Aug 31 01:42:36 UTC 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка публикации комментария к товару @BUG","firefox","Sun Aug 31 01:50:08 UTC 2025","broken","Sun Aug 31 01:50:38 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Aug 31 01:45:16 UTC 2025","broken","Sun Aug 31 01:45:46 UTC 2025","UI Tests Academybug","","",""
"","292","Получение списка постов @API","firefox","Sun Aug 31 01:42:35 UTC 2025","passed","Sun Aug 31 01:42:36 UTC 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Aug 31 01:51:48 UTC 2025","broken","Sun Aug 31 01:52:18 UTC 2025","UI Tests Academybug","","",""
"","6238","Ошибка смены валюты @BUG","firefox","Sun Aug 31 01:47:23 UTC 2025","passed","Sun Aug 31 01:47:29 UTC 2025","UI Tests Academybug","","",""
