"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","106","Создание нового поста @API","firefox","Sat May 10 01:36:30 GMT 2025","passed","Sat May 10 01:36:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","99","Удаление поста @API","firefox","Sat May 10 01:36:30 GMT 2025","passed","Sat May 10 01:36:31 GMT 2025","API Tests Jsonplaceholder","","",""
"","226","Получение списка постов @API","firefox","Sat May 10 01:36:30 GMT 2025","passed","Sat May 10 01:36:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","4897","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat May 10 01:43:09 GMT 2025","passed","Sat May 10 01:43:14 GMT 2025","UI Tests Academybug","","",""
"","6984","Ошибка смены валюты @BUG","firefox","Sat May 10 01:39:51 GMT 2025","passed","Sat May 10 01:39:58 GMT 2025","UI Tests Academybug","","",""
"","46","Обновление поста @API","firefox","Sat May 10 01:36:30 GMT 2025","passed","Sat May 10 01:36:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","35","Получение конкретного поста @API","firefox","Sat May 10 01:36:30 GMT 2025","passed","Sat May 10 01:36:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","30014","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat May 10 01:39:19 GMT 2025","broken","Sat May 10 01:39:49 GMT 2025","UI Tests Academybug","","",""
"","30021","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat May 10 01:44:17 GMT 2025","broken","Sat May 10 01:44:47 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat May 10 01:41:02 GMT 2025","broken","Sat May 10 01:41:32 GMT 2025","UI Tests Academybug","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat May 10 01:37:34 GMT 2025","broken","Sat May 10 01:38:04 GMT 2025","UI Tests Academybug","","",""
"","9392","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat May 10 01:38:06 GMT 2025","passed","Sat May 10 01:38:15 GMT 2025","UI Tests Academybug","","",""
"","30021","Ошибка публикации комментария к товару @BUG","firefox","Sat May 10 01:42:37 GMT 2025","broken","Sat May 10 01:43:07 GMT 2025","UI Tests Academybug","","",""
