"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","Получение конкретного поста @API","firefox","Sun Jan 25 02:02:07 UTC 2026","passed","Sun Jan 25 02:02:07 UTC 2026","API Tests Jsonplaceholder","","",""
"","46","Удаление поста @API","firefox","Sun Jan 25 02:02:07 UTC 2026","passed","Sun Jan 25 02:02:07 UTC 2026","API Tests Jsonplaceholder","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Jan 25 02:11:17 UTC 2026","broken","Sun Jan 25 02:11:47 UTC 2026","UI Tests Academybug","","",""
"","4521","Ошибка смены валюты @BUG","firefox","Sun Jan 25 02:06:54 UTC 2026","passed","Sun Jan 25 02:06:59 UTC 2026","UI Tests Academybug","","",""
"","48","Создание нового поста @API","firefox","Sun Jan 25 02:02:07 UTC 2026","passed","Sun Jan 25 02:02:07 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Jan 25 02:03:11 UTC 2026","broken","Sun Jan 25 02:03:41 UTC 2026","UI Tests Academybug","","",""
"","30019","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Jan 25 02:06:23 UTC 2026","broken","Sun Jan 25 02:06:53 UTC 2026","UI Tests Academybug","","",""
"","110","Получение списка постов @API","firefox","Sun Jan 25 02:02:07 UTC 2026","passed","Sun Jan 25 02:02:07 UTC 2026","API Tests Jsonplaceholder","","",""
"","30023","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Jan 25 02:08:03 UTC 2026","broken","Sun Jan 25 02:08:33 UTC 2026","UI Tests Academybug","","",""
"","85","Обновление поста @API","firefox","Sun Jan 25 02:02:07 UTC 2026","passed","Sun Jan 25 02:02:07 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Sun Jan 25 02:09:38 UTC 2026","broken","Sun Jan 25 02:10:08 UTC 2026","UI Tests Academybug","","",""
"","30022","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Jan 25 02:04:47 UTC 2026","broken","Sun Jan 25 02:05:17 UTC 2026","UI Tests Academybug","","",""
"","3463","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Jan 25 02:10:10 UTC 2026","passed","Sun Jan 25 02:10:13 UTC 2026","UI Tests Academybug","","",""
