"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","Получение списка постов @API","firefox","2026-07-22","passed","2026-07-22","API Tests Jsonplaceholder","","",""
"","104","Создание нового поста @API","firefox","2026-07-22","passed","2026-07-22","API Tests Jsonplaceholder","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-07-22","broken","2026-07-22","UI Tests Academybug","","",""
"","3820","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-07-22","passed","2026-07-22","UI Tests Academybug","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","2026-07-22","broken","2026-07-22","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-07-22","broken","2026-07-22","UI Tests Academybug","","",""
"","30030","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-07-22","broken","2026-07-22","UI Tests Academybug","","",""
"","30021","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-07-22","broken","2026-07-22","UI Tests Academybug","","",""
"","44","Удаление поста @API","firefox","2026-07-22","passed","2026-07-22","API Tests Jsonplaceholder","","",""
"","5455","Ошибка смены валюты @BUG","firefox","2026-07-22","passed","2026-07-22","UI Tests Academybug","","",""
"","100","Обновление поста @API","firefox","2026-07-22","passed","2026-07-22","API Tests Jsonplaceholder","","",""
"","21","Получение конкретного поста @API","firefox","2026-07-22","passed","2026-07-22","API Tests Jsonplaceholder","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-07-22","broken","2026-07-22","UI Tests Academybug","","",""
