"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","106","Получение списка постов @API","firefox","2026-08-05","passed","2026-08-05","API Tests Jsonplaceholder","","",""
"","108","Обновление поста @API","firefox","2026-08-05","passed","2026-08-05","API Tests Jsonplaceholder","","",""
"","5609","Ошибка смены валюты @BUG","firefox","2026-08-05","passed","2026-08-05","UI Tests Academybug","","",""
"","4292","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-08-05","passed","2026-08-05","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-08-05","broken","2026-08-05","UI Tests Academybug","","",""
"","44","Удаление поста @API","firefox","2026-08-05","passed","2026-08-05","API Tests Jsonplaceholder","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","2026-08-05","broken","2026-08-05","UI Tests Academybug","","",""
"","30027","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-08-05","broken","2026-08-05","UI Tests Academybug","","",""
"","30027","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-08-05","broken","2026-08-05","UI Tests Academybug","","",""
"","95","Создание нового поста @API","firefox","2026-08-05","passed","2026-08-05","API Tests Jsonplaceholder","","",""
"","30021","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-08-05","broken","2026-08-05","UI Tests Academybug","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-08-05","broken","2026-08-05","UI Tests Academybug","","",""
"","29","Получение конкретного поста @API","firefox","2026-08-05","passed","2026-08-05","API Tests Jsonplaceholder","","",""
