"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","102","Создание нового поста @API","firefox","Fri Mar 06 02:10:20 UTC 2026","passed","Fri Mar 06 02:10:21 UTC 2026","API Tests Jsonplaceholder","","",""
"","2867","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Mar 06 02:18:24 UTC 2026","passed","Fri Mar 06 02:18:27 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Mar 06 02:16:17 UTC 2026","broken","Fri Mar 06 02:16:47 UTC 2026","UI Tests Academybug","","",""
"","4771","Ошибка смены валюты @BUG","firefox","Fri Mar 06 02:15:08 UTC 2026","passed","Fri Mar 06 02:15:13 UTC 2026","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Mar 06 02:11:25 UTC 2026","broken","Fri Mar 06 02:11:55 UTC 2026","UI Tests Academybug","","",""
"","164","Получение списка постов @API","firefox","Fri Mar 06 02:10:20 UTC 2026","passed","Fri Mar 06 02:10:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Fri Mar 06 02:17:52 UTC 2026","broken","Fri Mar 06 02:18:22 UTC 2026","UI Tests Academybug","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Mar 06 02:19:31 UTC 2026","broken","Fri Mar 06 02:20:01 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Mar 06 02:14:36 UTC 2026","broken","Fri Mar 06 02:15:06 UTC 2026","UI Tests Academybug","","",""
"","31","Получение конкретного поста @API","firefox","Fri Mar 06 02:10:20 UTC 2026","passed","Fri Mar 06 02:10:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","234","Обновление поста @API","firefox","Fri Mar 06 02:10:21 UTC 2026","passed","Fri Mar 06 02:10:21 UTC 2026","API Tests Jsonplaceholder","","",""
"","95","Удаление поста @API","firefox","Fri Mar 06 02:10:21 UTC 2026","passed","Fri Mar 06 02:10:21 UTC 2026","API Tests Jsonplaceholder","","",""
"","30022","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Mar 06 02:13:01 UTC 2026","broken","Fri Mar 06 02:13:31 UTC 2026","UI Tests Academybug","","",""
