"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Tue Aug 19 01:49:15 UTC 2025","broken","Tue Aug 19 01:49:46 UTC 2025","UI Tests Academybug","","",""
"","6650","Ошибка смены валюты @BUG","firefox","Tue Aug 19 01:46:29 UTC 2025","passed","Tue Aug 19 01:46:36 UTC 2025","UI Tests Academybug","","",""
"","241","Удаление поста @API","firefox","Tue Aug 19 01:41:43 UTC 2025","passed","Tue Aug 19 01:41:43 UTC 2025","API Tests Jsonplaceholder","","",""
"","248","Создание нового поста @API","firefox","Tue Aug 19 01:41:42 UTC 2025","passed","Tue Aug 19 01:41:43 UTC 2025","API Tests Jsonplaceholder","","",""
"","242","Обновление поста @API","firefox","Tue Aug 19 01:41:43 UTC 2025","passed","Tue Aug 19 01:41:43 UTC 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue Aug 19 01:45:58 UTC 2025","broken","Tue Aug 19 01:46:28 UTC 2025","UI Tests Academybug","","",""
"","3710","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue Aug 19 01:49:47 UTC 2025","passed","Tue Aug 19 01:49:51 UTC 2025","UI Tests Academybug","","",""
"","30020","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue Aug 19 01:47:40 UTC 2025","broken","Tue Aug 19 01:48:10 UTC 2025","UI Tests Academybug","","",""
"","193","Получение списка постов @API","firefox","Tue Aug 19 01:41:42 UTC 2025","passed","Tue Aug 19 01:41:42 UTC 2025","API Tests Jsonplaceholder","","",""
"","30020","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue Aug 19 01:42:47 UTC 2025","broken","Tue Aug 19 01:43:17 UTC 2025","UI Tests Academybug","","",""
"","30019","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue Aug 19 01:44:23 UTC 2025","broken","Tue Aug 19 01:44:53 UTC 2025","UI Tests Academybug","","",""
"","41","Получение конкретного поста @API","firefox","Tue Aug 19 01:41:42 UTC 2025","passed","Tue Aug 19 01:41:42 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue Aug 19 01:50:55 UTC 2025","broken","Tue Aug 19 01:51:25 UTC 2025","UI Tests Academybug","","",""
