"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4373","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Nov 12 01:50:09 UTC 2025","passed","Wed Nov 12 01:50:13 UTC 2025","UI Tests Academybug","","",""
"","201","Получение списка постов @API","firefox","Wed Nov 12 01:41:45 UTC 2025","passed","Wed Nov 12 01:41:45 UTC 2025","API Tests Jsonplaceholder","","",""
"","26196","Ошибка смены валюты @BUG","firefox","Wed Nov 12 01:46:32 UTC 2025","passed","Wed Nov 12 01:46:58 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Nov 12 01:46:00 UTC 2025","broken","Wed Nov 12 01:46:30 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Wed Nov 12 01:49:37 UTC 2025","broken","Wed Nov 12 01:50:07 UTC 2025","UI Tests Academybug","","",""
"","30020","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Nov 12 01:44:25 UTC 2025","broken","Wed Nov 12 01:44:55 UTC 2025","UI Tests Academybug","","",""
"","51","Обновление поста @API","firefox","Wed Nov 12 01:41:46 UTC 2025","passed","Wed Nov 12 01:41:46 UTC 2025","API Tests Jsonplaceholder","","",""
"","40","Создание нового поста @API","firefox","Wed Nov 12 01:41:46 UTC 2025","passed","Wed Nov 12 01:41:46 UTC 2025","API Tests Jsonplaceholder","","",""
"","30022","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Nov 12 01:48:02 UTC 2025","broken","Wed Nov 12 01:48:32 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Nov 12 01:51:17 UTC 2025","broken","Wed Nov 12 01:51:47 UTC 2025","UI Tests Academybug","","",""
"","26","Удаление поста @API","firefox","Wed Nov 12 01:41:46 UTC 2025","passed","Wed Nov 12 01:41:46 UTC 2025","API Tests Jsonplaceholder","","",""
"","29","Получение конкретного поста @API","firefox","Wed Nov 12 01:41:45 UTC 2025","passed","Wed Nov 12 01:41:46 UTC 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Nov 12 01:42:50 UTC 2025","broken","Wed Nov 12 01:43:20 UTC 2025","UI Tests Academybug","","",""
