"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30","Создание нового поста @API","firefox","2026-07-26","passed","2026-07-26","API Tests Jsonplaceholder","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-07-26","broken","2026-07-26","UI Tests Academybug","","",""
"","30018","Ошибка публикации комментария к товару @BUG","firefox","2026-07-26","broken","2026-07-26","UI Tests Academybug","","",""
"","95","Получение списка постов @API","firefox","2026-07-26","passed","2026-07-26","API Tests Jsonplaceholder","","",""
"","6566","Ошибка смены валюты @BUG","firefox","2026-07-26","passed","2026-07-26","UI Tests Academybug","","",""
"","23","Удаление поста @API","firefox","2026-07-26","passed","2026-07-26","API Tests Jsonplaceholder","","",""
"","38","Обновление поста @API","firefox","2026-07-26","passed","2026-07-26","API Tests Jsonplaceholder","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-07-26","broken","2026-07-26","UI Tests Academybug","","",""
"","30024","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-07-26","broken","2026-07-26","UI Tests Academybug","","",""
"","22","Получение конкретного поста @API","firefox","2026-07-26","passed","2026-07-26","API Tests Jsonplaceholder","","",""
"","3994","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-07-26","passed","2026-07-26","UI Tests Academybug","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-07-26","broken","2026-07-26","UI Tests Academybug","","",""
"","30033","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-07-26","broken","2026-07-26","UI Tests Academybug","","",""
