"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26","Удаление поста @API","firefox","2026-09-23","passed","2026-09-23","API Tests Jsonplaceholder","","",""
"","26","Получение конкретного поста @API","firefox","2026-09-23","passed","2026-09-23","API Tests Jsonplaceholder","","",""
"","30015","Ошибка публикации комментария к товару @BUG","firefox","2026-09-23","broken","2026-09-23","UI Tests Academybug","","",""
"","5433","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-09-23","passed","2026-09-23","UI Tests Academybug","","",""
"","30025","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-09-23","broken","2026-09-23","UI Tests Academybug","","",""
"","5943","Ошибка смены валюты @BUG","firefox","2026-09-23","passed","2026-09-23","UI Tests Academybug","","",""
"","30020","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-09-23","broken","2026-09-23","UI Tests Academybug","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-09-23","broken","2026-09-23","UI Tests Academybug","","",""
"","35","Создание нового поста @API","firefox","2026-09-23","passed","2026-09-23","API Tests Jsonplaceholder","","",""
"","30017","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-09-23","broken","2026-09-23","UI Tests Academybug","","",""
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-09-23","broken","2026-09-23","UI Tests Academybug","","",""
"","40","Обновление поста @API","firefox","2026-09-23","passed","2026-09-23","API Tests Jsonplaceholder","","",""
"","122","Получение списка постов @API","firefox","2026-09-23","passed","2026-09-23","API Tests Jsonplaceholder","","",""
