"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30035","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Apr 09 02:32:52 UTC 2026","broken","Thu Apr 09 02:33:22 UTC 2026","UI Tests Academybug","","",""
"","90","Создание нового поста @API","firefox","Thu Apr 09 02:30:12 UTC 2026","passed","Thu Apr 09 02:30:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","208","Обновление поста @API","firefox","Thu Apr 09 02:30:12 UTC 2026","passed","Thu Apr 09 02:30:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","83","Удаление поста @API","firefox","Thu Apr 09 02:30:12 UTC 2026","passed","Thu Apr 09 02:30:13 UTC 2026","API Tests Jsonplaceholder","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Thu Apr 09 02:37:43 UTC 2026","broken","Thu Apr 09 02:38:13 UTC 2026","UI Tests Academybug","","",""
"","4517","Ошибка смены валюты @BUG","firefox","Thu Apr 09 02:34:59 UTC 2026","passed","Thu Apr 09 02:35:04 UTC 2026","UI Tests Academybug","","",""
"","3032","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Apr 09 02:38:15 UTC 2026","passed","Thu Apr 09 02:38:18 UTC 2026","UI Tests Academybug","","",""
"","26","Получение конкретного поста @API","firefox","Thu Apr 09 02:30:12 UTC 2026","passed","Thu Apr 09 02:30:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Apr 09 02:34:28 UTC 2026","broken","Thu Apr 09 02:34:58 UTC 2026","UI Tests Academybug","","",""
"","30026","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Apr 09 02:36:08 UTC 2026","broken","Thu Apr 09 02:36:38 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Apr 09 02:39:22 UTC 2026","broken","Thu Apr 09 02:39:52 UTC 2026","UI Tests Academybug","","",""
"","113","Получение списка постов @API","firefox","Thu Apr 09 02:30:12 UTC 2026","passed","Thu Apr 09 02:30:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","30020","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Apr 09 02:31:17 UTC 2026","broken","Thu Apr 09 02:31:47 UTC 2026","UI Tests Academybug","","",""
