"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","Создание нового поста @API","firefox","Thu Dec 04 01:45:03 UTC 2025","passed","Thu Dec 04 01:45:04 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Dec 04 01:51:02 UTC 2025","broken","Thu Dec 04 01:51:32 UTC 2025","UI Tests Academybug","","",""
"","49","Удаление поста @API","firefox","Thu Dec 04 01:45:04 UTC 2025","passed","Thu Dec 04 01:45:04 UTC 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка публикации комментария к товару @BUG","firefox","Thu Dec 04 01:52:38 UTC 2025","broken","Thu Dec 04 01:53:08 UTC 2025","UI Tests Academybug","","",""
"","109","Обновление поста @API","firefox","Thu Dec 04 01:45:04 UTC 2025","passed","Thu Dec 04 01:45:04 UTC 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Dec 04 01:49:19 UTC 2025","broken","Thu Dec 04 01:49:49 UTC 2025","UI Tests Academybug","","",""
"","30021","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Dec 04 01:54:17 UTC 2025","broken","Thu Dec 04 01:54:47 UTC 2025","UI Tests Academybug","","",""
"","3648","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Dec 04 01:53:09 UTC 2025","passed","Thu Dec 04 01:53:13 UTC 2025","UI Tests Academybug","","",""
"","30031","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Dec 04 01:47:44 UTC 2025","broken","Thu Dec 04 01:48:14 UTC 2025","UI Tests Academybug","","",""
"","111","Получение списка постов @API","firefox","Thu Dec 04 01:45:03 UTC 2025","passed","Thu Dec 04 01:45:03 UTC 2025","API Tests Jsonplaceholder","","",""
"","25","Получение конкретного поста @API","firefox","Thu Dec 04 01:45:03 UTC 2025","passed","Thu Dec 04 01:45:03 UTC 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Dec 04 01:46:08 UTC 2025","broken","Thu Dec 04 01:46:38 UTC 2025","UI Tests Academybug","","",""
"","7225","Ошибка смены валюты @BUG","firefox","Thu Dec 04 01:49:51 UTC 2025","passed","Thu Dec 04 01:49:58 UTC 2025","UI Tests Academybug","","",""
