"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue May 19 03:51:30 UTC 2026","broken","Tue May 19 03:52:00 UTC 2026","UI Tests Academybug","","",""
"","30014","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue May 19 03:41:37 UTC 2026","broken","Tue May 19 03:42:07 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue May 19 03:43:12 UTC 2026","broken","Tue May 19 03:43:42 UTC 2026","UI Tests Academybug","","",""
"","215","Обновление поста @API","firefox","Tue May 19 03:40:32 UTC 2026","passed","Tue May 19 03:40:33 UTC 2026","API Tests Jsonplaceholder","","",""
"","30015","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue May 19 03:46:45 UTC 2026","broken","Tue May 19 03:47:15 UTC 2026","UI Tests Academybug","","",""
"","22989","Ошибка смены валюты @BUG","firefox","Tue May 19 03:45:18 UTC 2026","passed","Tue May 19 03:45:41 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue May 19 03:49:55 UTC 2026","broken","Tue May 19 03:50:25 UTC 2026","UI Tests Academybug","","",""
"","82","Удаление поста @API","firefox","Tue May 19 03:40:33 UTC 2026","passed","Tue May 19 03:40:33 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Tue May 19 03:48:20 UTC 2026","broken","Tue May 19 03:48:50 UTC 2026","UI Tests Academybug","","",""
"","89","Создание нового поста @API","firefox","Tue May 19 03:40:32 UTC 2026","passed","Tue May 19 03:40:32 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue May 19 03:44:47 UTC 2026","broken","Tue May 19 03:45:17 UTC 2026","UI Tests Academybug","","",""
"","108","Получение списка постов @API","firefox","Tue May 19 03:40:32 UTC 2026","passed","Tue May 19 03:40:32 UTC 2026","API Tests Jsonplaceholder","","",""
"","21","Получение конкретного поста @API","firefox","Tue May 19 03:40:32 UTC 2026","passed","Tue May 19 03:40:32 UTC 2026","API Tests Jsonplaceholder","","",""
