"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3084","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Jan 24 01:57:00 UTC 2026","passed","Sat Jan 24 01:57:03 UTC 2026","UI Tests Academybug","","",""
"","20","Получение конкретного поста @API","firefox","Sat Jan 24 01:48:55 UTC 2026","passed","Sat Jan 24 01:48:56 UTC 2026","API Tests Jsonplaceholder","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Jan 24 01:53:13 UTC 2026","broken","Sat Jan 24 01:53:43 UTC 2026","UI Tests Academybug","","",""
"","4536","Ошибка смены валюты @BUG","firefox","Sat Jan 24 01:53:44 UTC 2026","passed","Sat Jan 24 01:53:49 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка публикации комментария к товару @BUG","firefox","Sat Jan 24 01:56:28 UTC 2026","broken","Sat Jan 24 01:56:58 UTC 2026","UI Tests Academybug","","",""
"","30020","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Jan 24 01:54:53 UTC 2026","broken","Sat Jan 24 01:55:23 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Jan 24 01:58:07 UTC 2026","broken","Sat Jan 24 01:58:37 UTC 2026","UI Tests Academybug","","",""
"","114","Получение списка постов @API","firefox","Sat Jan 24 01:48:55 UTC 2026","passed","Sat Jan 24 01:48:55 UTC 2026","API Tests Jsonplaceholder","","",""
"","215","Создание нового поста @API","firefox","Sat Jan 24 01:48:56 UTC 2026","passed","Sat Jan 24 01:48:56 UTC 2026","API Tests Jsonplaceholder","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Jan 24 01:50:02 UTC 2026","broken","Sat Jan 24 01:50:32 UTC 2026","UI Tests Academybug","","",""
"","212","Обновление поста @API","firefox","Sat Jan 24 01:48:56 UTC 2026","passed","Sat Jan 24 01:48:56 UTC 2026","API Tests Jsonplaceholder","","",""
"","30021","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Jan 24 01:51:37 UTC 2026","broken","Sat Jan 24 01:52:07 UTC 2026","UI Tests Academybug","","",""
"","81","Удаление поста @API","firefox","Sat Jan 24 01:48:56 UTC 2026","passed","Sat Jan 24 01:48:56 UTC 2026","API Tests Jsonplaceholder","","",""
