"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Jan 10 01:31:13 GMT 2025","broken","Fri Jan 10 01:31:43 GMT 2025","UI Tests Academybug","","",""
"","49","Обновление поста @API","firefox","Fri Jan 10 01:23:25 GMT 2025","passed","Fri Jan 10 01:23:25 GMT 2025","API Tests Jsonplaceholder","","",""
"","30023","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Jan 10 01:24:29 GMT 2025","broken","Fri Jan 10 01:24:59 GMT 2025","UI Tests Academybug","","",""
"","10570","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Jan 10 01:25:01 GMT 2025","passed","Fri Jan 10 01:25:11 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Jan 10 01:27:57 GMT 2025","broken","Fri Jan 10 01:28:27 GMT 2025","UI Tests Academybug","","",""
"","27","Удаление поста @API","firefox","Fri Jan 10 01:23:25 GMT 2025","passed","Fri Jan 10 01:23:25 GMT 2025","API Tests Jsonplaceholder","","",""
"","6149","Ошибка смены валюты @BUG","firefox","Fri Jan 10 01:26:47 GMT 2025","passed","Fri Jan 10 01:26:53 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Jan 10 01:26:15 GMT 2025","broken","Fri Jan 10 01:26:45 GMT 2025","UI Tests Academybug","","",""
"","30022","Ошибка публикации комментария к товару @BUG","firefox","Fri Jan 10 01:29:32 GMT 2025","broken","Fri Jan 10 01:30:02 GMT 2025","UI Tests Academybug","","",""
"","36","Получение конкретного поста @API","firefox","Fri Jan 10 01:23:25 GMT 2025","passed","Fri Jan 10 01:23:25 GMT 2025","API Tests Jsonplaceholder","","",""
"","127","Получение списка постов @API","firefox","Fri Jan 10 01:23:25 GMT 2025","passed","Fri Jan 10 01:23:25 GMT 2025","API Tests Jsonplaceholder","","",""
"","5263","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Jan 10 01:30:04 GMT 2025","passed","Fri Jan 10 01:30:09 GMT 2025","UI Tests Academybug","","",""
"","38","Создание нового поста @API","firefox","Fri Jan 10 01:23:25 GMT 2025","passed","Fri Jan 10 01:23:25 GMT 2025","API Tests Jsonplaceholder","","",""
