"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Feb 06 02:20:09 UTC 2026","broken","Fri Feb 06 02:20:39 UTC 2026","UI Tests Academybug","","",""
"","30030","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Feb 06 02:13:39 UTC 2026","broken","Fri Feb 06 02:14:09 UTC 2026","UI Tests Academybug","","",""
"","28","Удаление поста @API","firefox","Fri Feb 06 02:10:59 UTC 2026","passed","Fri Feb 06 02:10:59 UTC 2026","API Tests Jsonplaceholder","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Feb 06 02:16:54 UTC 2026","broken","Fri Feb 06 02:17:24 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Fri Feb 06 02:18:30 UTC 2026","broken","Fri Feb 06 02:19:00 UTC 2026","UI Tests Academybug","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Feb 06 02:15:14 UTC 2026","broken","Fri Feb 06 02:15:44 UTC 2026","UI Tests Academybug","","",""
"","34","Обновление поста @API","firefox","Fri Feb 06 02:10:59 UTC 2026","passed","Fri Feb 06 02:10:59 UTC 2026","API Tests Jsonplaceholder","","",""
"","3309","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Feb 06 02:19:02 UTC 2026","passed","Fri Feb 06 02:19:05 UTC 2026","UI Tests Academybug","","",""
"","42","Получение конкретного поста @API","firefox","Fri Feb 06 02:10:59 UTC 2026","passed","Fri Feb 06 02:10:59 UTC 2026","API Tests Jsonplaceholder","","",""
"","199","Получение списка постов @API","firefox","Fri Feb 06 02:10:58 UTC 2026","passed","Fri Feb 06 02:10:59 UTC 2026","API Tests Jsonplaceholder","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Feb 06 02:12:03 UTC 2026","broken","Fri Feb 06 02:12:33 UTC 2026","UI Tests Academybug","","",""
"","45","Создание нового поста @API","firefox","Fri Feb 06 02:10:59 UTC 2026","passed","Fri Feb 06 02:10:59 UTC 2026","API Tests Jsonplaceholder","","",""
"","4702","Ошибка смены валюты @BUG","firefox","Fri Feb 06 02:15:46 UTC 2026","passed","Fri Feb 06 02:15:50 UTC 2026","UI Tests Academybug","","",""
