"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4355","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Feb 22 01:27:07 GMT 2025","passed","Sat Feb 22 01:27:11 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Feb 22 01:21:33 GMT 2025","broken","Sat Feb 22 01:22:03 GMT 2025","UI Tests Academybug","","",""
"","120","Обновление поста @API","firefox","Sat Feb 22 01:20:29 GMT 2025","passed","Sat Feb 22 01:20:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","210","Получение списка постов @API","firefox","Sat Feb 22 01:20:28 GMT 2025","passed","Sat Feb 22 01:20:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","6519","Ошибка смены валюты @BUG","firefox","Sat Feb 22 01:23:49 GMT 2025","passed","Sat Feb 22 01:23:56 GMT 2025","UI Tests Academybug","","",""
"","119","Создание нового поста @API","firefox","Sat Feb 22 01:20:29 GMT 2025","passed","Sat Feb 22 01:20:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","50","Получение конкретного поста @API","firefox","Sat Feb 22 01:20:29 GMT 2025","passed","Sat Feb 22 01:20:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","30022","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Feb 22 01:28:15 GMT 2025","broken","Sat Feb 22 01:28:45 GMT 2025","UI Tests Academybug","","",""
"","63","Удаление поста @API","firefox","Sat Feb 22 01:20:29 GMT 2025","passed","Sat Feb 22 01:20:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Feb 22 01:25:00 GMT 2025","broken","Sat Feb 22 01:25:30 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Sat Feb 22 01:26:35 GMT 2025","broken","Sat Feb 22 01:27:05 GMT 2025","UI Tests Academybug","","",""
"","9162","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Feb 22 01:22:05 GMT 2025","passed","Sat Feb 22 01:22:14 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Feb 22 01:23:18 GMT 2025","broken","Sat Feb 22 01:23:48 GMT 2025","UI Tests Academybug","","",""
