"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Mar 19 02:32:17 UTC 2026","broken","Thu Mar 19 02:32:47 UTC 2026","UI Tests Academybug","","",""
"","190","Получение списка постов @API","firefox","Thu Mar 19 02:26:20 UTC 2026","passed","Thu Mar 19 02:26:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","41","Обновление поста @API","firefox","Thu Mar 19 02:26:20 UTC 2026","passed","Thu Mar 19 02:26:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","3417","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Mar 19 02:34:25 UTC 2026","passed","Thu Mar 19 02:34:28 UTC 2026","UI Tests Academybug","","",""
"","24","Получение конкретного поста @API","firefox","Thu Mar 19 02:26:20 UTC 2026","passed","Thu Mar 19 02:26:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","5594","Ошибка смены валюты @BUG","firefox","Thu Mar 19 02:31:08 UTC 2026","passed","Thu Mar 19 02:31:13 UTC 2026","UI Tests Academybug","","",""
"","36","Создание нового поста @API","firefox","Thu Mar 19 02:26:20 UTC 2026","passed","Thu Mar 19 02:26:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","24","Удаление поста @API","firefox","Thu Mar 19 02:26:20 UTC 2026","passed","Thu Mar 19 02:26:20 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Thu Mar 19 02:33:53 UTC 2026","broken","Thu Mar 19 02:34:23 UTC 2026","UI Tests Academybug","","",""
"","30030","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Mar 19 02:29:00 UTC 2026","broken","Thu Mar 19 02:29:30 UTC 2026","UI Tests Academybug","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Mar 19 02:27:25 UTC 2026","broken","Thu Mar 19 02:27:55 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Mar 19 02:35:32 UTC 2026","broken","Thu Mar 19 02:36:02 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Mar 19 02:30:36 UTC 2026","broken","Thu Mar 19 02:31:06 UTC 2026","UI Tests Academybug","","",""
