"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","128","Получение списка постов @API","firefox","2026-08-07","passed","2026-08-07","API Tests Jsonplaceholder","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-08-07","broken","2026-08-07","UI Tests Academybug","","",""
"","25","Удаление поста @API","firefox","2026-08-07","passed","2026-08-07","API Tests Jsonplaceholder","","",""
"","46","Обновление поста @API","firefox","2026-08-07","passed","2026-08-07","API Tests Jsonplaceholder","","",""
"","51","Создание нового поста @API","firefox","2026-08-07","passed","2026-08-07","API Tests Jsonplaceholder","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-08-07","broken","2026-08-07","UI Tests Academybug","","",""
"","30025","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-08-07","broken","2026-08-07","UI Tests Academybug","","",""
"","4121","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-08-07","passed","2026-08-07","UI Tests Academybug","","",""
"","24","Получение конкретного поста @API","firefox","2026-08-07","passed","2026-08-07","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","2026-08-07","broken","2026-08-07","UI Tests Academybug","","",""
"","5509","Ошибка смены валюты @BUG","firefox","2026-08-07","passed","2026-08-07","UI Tests Academybug","","",""
"","30020","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-08-07","broken","2026-08-07","UI Tests Academybug","","",""
"","30022","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-08-07","broken","2026-08-07","UI Tests Academybug","","",""
