"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5000","Ошибка перехода на страницу производителя товара @BUG","firefox","Mon Jan 13 01:32:55 GMT 2025","passed","Mon Jan 13 01:33:00 GMT 2025","UI Tests Academybug","","",""
"","10956","Ошибка увеличения количества товаров в корзине @BUG","firefox","Mon Jan 13 01:27:48 GMT 2025","passed","Mon Jan 13 01:27:58 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Mon Jan 13 01:26:12 GMT 2025","broken","Mon Jan 13 01:26:42 GMT 2025","UI Tests Academybug","","",""
"","32","Удаление поста @API","firefox","Mon Jan 13 01:25:09 GMT 2025","passed","Mon Jan 13 01:25:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","49","Создание нового поста @API","firefox","Mon Jan 13 01:25:08 GMT 2025","passed","Mon Jan 13 01:25:08 GMT 2025","API Tests Jsonplaceholder","","",""
"","10401","Ошибка смены валюты @BUG","firefox","Mon Jan 13 01:29:34 GMT 2025","passed","Mon Jan 13 01:29:44 GMT 2025","UI Tests Academybug","","",""
"","159","Получение списка постов @API","firefox","Mon Jan 13 01:25:08 GMT 2025","passed","Mon Jan 13 01:25:08 GMT 2025","API Tests Jsonplaceholder","","",""
"","55","Обновление поста @API","firefox","Mon Jan 13 01:25:08 GMT 2025","passed","Mon Jan 13 01:25:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","30015","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Mon Jan 13 01:34:04 GMT 2025","broken","Mon Jan 13 01:34:34 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Mon Jan 13 01:29:02 GMT 2025","broken","Mon Jan 13 01:29:32 GMT 2025","UI Tests Academybug","","",""
"","30021","Ошибка публикации комментария к товару @BUG","firefox","Mon Jan 13 01:32:23 GMT 2025","broken","Mon Jan 13 01:32:54 GMT 2025","UI Tests Academybug","","",""
"","30014","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Mon Jan 13 01:30:48 GMT 2025","broken","Mon Jan 13 01:31:18 GMT 2025","UI Tests Academybug","","",""
"","35","Получение конкретного поста @API","firefox","Mon Jan 13 01:25:08 GMT 2025","passed","Mon Jan 13 01:25:08 GMT 2025","API Tests Jsonplaceholder","","",""
