"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Wed Jun 04 01:50:28 GMT 2025","broken","Wed Jun 04 01:50:58 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Jun 04 01:47:09 GMT 2025","broken","Wed Jun 04 01:47:39 GMT 2025","UI Tests Academybug","","",""
"","11265","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Jun 04 01:45:54 GMT 2025","passed","Wed Jun 04 01:46:05 GMT 2025","UI Tests Academybug","","",""
"","30023","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Jun 04 01:48:52 GMT 2025","broken","Wed Jun 04 01:49:22 GMT 2025","UI Tests Academybug","","",""
"","8060","Ошибка смены валюты @BUG","firefox","Wed Jun 04 01:47:40 GMT 2025","passed","Wed Jun 04 01:47:48 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Jun 04 01:52:07 GMT 2025","broken","Wed Jun 04 01:52:37 GMT 2025","UI Tests Academybug","","",""
"","43","Получение конкретного поста @API","firefox","Wed Jun 04 01:44:18 GMT 2025","passed","Wed Jun 04 01:44:18 GMT 2025","API Tests Jsonplaceholder","","",""
"","120","Создание нового поста @API","firefox","Wed Jun 04 01:44:18 GMT 2025","passed","Wed Jun 04 01:44:18 GMT 2025","API Tests Jsonplaceholder","","",""
"","101","Удаление поста @API","firefox","Wed Jun 04 01:44:19 GMT 2025","passed","Wed Jun 04 01:44:19 GMT 2025","API Tests Jsonplaceholder","","",""
"","3957","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Jun 04 01:50:59 GMT 2025","passed","Wed Jun 04 01:51:03 GMT 2025","UI Tests Academybug","","",""
"","253","Обновление поста @API","firefox","Wed Jun 04 01:44:18 GMT 2025","passed","Wed Jun 04 01:44:19 GMT 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Jun 04 01:45:22 GMT 2025","broken","Wed Jun 04 01:45:52 GMT 2025","UI Tests Academybug","","",""
"","259","Получение списка постов @API","firefox","Wed Jun 04 01:44:18 GMT 2025","passed","Wed Jun 04 01:44:18 GMT 2025","API Tests Jsonplaceholder","","",""
