"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Thu Oct 23 01:46:34 UTC 2025","broken","Thu Oct 23 01:47:04 UTC 2025","UI Tests Academybug","","",""
"","6374","Ошибка смены валюты @BUG","firefox","Thu Oct 23 01:43:48 UTC 2025","passed","Thu Oct 23 01:43:54 UTC 2025","UI Tests Academybug","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Oct 23 01:40:06 UTC 2025","broken","Thu Oct 23 01:40:36 UTC 2025","UI Tests Academybug","","",""
"","30020","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Oct 23 01:43:17 UTC 2025","broken","Thu Oct 23 01:43:47 UTC 2025","UI Tests Academybug","","",""
"","43","Удаление поста @API","firefox","Thu Oct 23 01:39:01 UTC 2025","passed","Thu Oct 23 01:39:02 UTC 2025","API Tests Jsonplaceholder","","",""
"","124","Получение списка постов @API","firefox","Thu Oct 23 01:39:01 UTC 2025","passed","Thu Oct 23 01:39:01 UTC 2025","API Tests Jsonplaceholder","","",""
"","107","Обновление поста @API","firefox","Thu Oct 23 01:39:01 UTC 2025","passed","Thu Oct 23 01:39:01 UTC 2025","API Tests Jsonplaceholder","","",""
"","30030","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Oct 23 01:41:41 UTC 2025","broken","Thu Oct 23 01:42:11 UTC 2025","UI Tests Academybug","","",""
"","30018","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Oct 23 01:44:58 UTC 2025","broken","Thu Oct 23 01:45:28 UTC 2025","UI Tests Academybug","","",""
"","30022","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Oct 23 01:48:13 UTC 2025","broken","Thu Oct 23 01:48:43 UTC 2025","UI Tests Academybug","","",""
"","32","Получение конкретного поста @API","firefox","Thu Oct 23 01:39:01 UTC 2025","passed","Thu Oct 23 01:39:01 UTC 2025","API Tests Jsonplaceholder","","",""
"","4020","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Oct 23 01:47:05 UTC 2025","passed","Thu Oct 23 01:47:09 UTC 2025","UI Tests Academybug","","",""
"","51","Создание нового поста @API","firefox","Thu Oct 23 01:39:01 UTC 2025","passed","Thu Oct 23 01:39:01 UTC 2025","API Tests Jsonplaceholder","","",""
