"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46","Обновление поста @API","firefox","Sat Nov 29 01:39:49 UTC 2025","passed","Sat Nov 29 01:39:49 UTC 2025","API Tests Jsonplaceholder","","",""
"","26","Получение конкретного поста @API","firefox","Sat Nov 29 01:39:49 UTC 2025","passed","Sat Nov 29 01:39:49 UTC 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Sat Nov 29 01:47:26 UTC 2025","broken","Sat Nov 29 01:47:56 UTC 2025","UI Tests Academybug","","",""
"","36","Создание нового поста @API","firefox","Sat Nov 29 01:39:49 UTC 2025","passed","Sat Nov 29 01:39:49 UTC 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Nov 29 01:40:53 UTC 2025","broken","Sat Nov 29 01:41:23 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Nov 29 01:49:07 UTC 2025","broken","Sat Nov 29 01:49:37 UTC 2025","UI Tests Academybug","","",""
"","30035","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Nov 29 01:42:29 UTC 2025","broken","Sat Nov 29 01:42:59 UTC 2025","UI Tests Academybug","","",""
"","30032","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Nov 29 01:45:50 UTC 2025","broken","Sat Nov 29 01:46:21 UTC 2025","UI Tests Academybug","","",""
"","5068","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Nov 29 01:47:57 UTC 2025","passed","Sat Nov 29 01:48:02 UTC 2025","UI Tests Academybug","","",""
"","119","Получение списка постов @API","firefox","Sat Nov 29 01:39:49 UTC 2025","passed","Sat Nov 29 01:39:49 UTC 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Nov 29 01:44:04 UTC 2025","broken","Sat Nov 29 01:44:34 UTC 2025","UI Tests Academybug","","",""
"","10789","Ошибка смены валюты @BUG","firefox","Sat Nov 29 01:44:36 UTC 2025","passed","Sat Nov 29 01:44:46 UTC 2025","UI Tests Academybug","","",""
"","26","Удаление поста @API","firefox","Sat Nov 29 01:39:49 UTC 2025","passed","Sat Nov 29 01:39:49 UTC 2025","API Tests Jsonplaceholder","","",""
