"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21","Получение конкретного поста @API","firefox","Sun Nov 02 01:46:35 UTC 2025","passed","Sun Nov 02 01:46:35 UTC 2025","API Tests Jsonplaceholder","","",""
"","42","Обновление поста @API","firefox","Sun Nov 02 01:46:35 UTC 2025","passed","Sun Nov 02 01:46:35 UTC 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Nov 02 01:55:47 UTC 2025","broken","Sun Nov 02 01:56:17 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Nov 02 01:50:50 UTC 2025","broken","Sun Nov 02 01:51:20 UTC 2025","UI Tests Academybug","","",""
"","30024","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Nov 02 01:47:40 UTC 2025","broken","Sun Nov 02 01:48:10 UTC 2025","UI Tests Academybug","","",""
"","179","Получение списка постов @API","firefox","Sun Nov 02 01:46:35 UTC 2025","passed","Sun Nov 02 01:46:35 UTC 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Sun Nov 02 01:54:08 UTC 2025","broken","Sun Nov 02 01:54:38 UTC 2025","UI Tests Academybug","","",""
"","20","Удаление поста @API","firefox","Sun Nov 02 01:46:35 UTC 2025","passed","Sun Nov 02 01:46:35 UTC 2025","API Tests Jsonplaceholder","","",""
"","3659","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Nov 02 01:54:40 UTC 2025","passed","Sun Nov 02 01:54:43 UTC 2025","UI Tests Academybug","","",""
"","7072","Ошибка смены валюты @BUG","firefox","Sun Nov 02 01:51:22 UTC 2025","passed","Sun Nov 02 01:51:29 UTC 2025","UI Tests Academybug","","",""
"","30032","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Nov 02 01:49:15 UTC 2025","broken","Sun Nov 02 01:49:45 UTC 2025","UI Tests Academybug","","",""
"","30025","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Nov 02 01:52:33 UTC 2025","broken","Sun Nov 02 01:53:03 UTC 2025","UI Tests Academybug","","",""
"","27","Создание нового поста @API","firefox","Sun Nov 02 01:46:35 UTC 2025","passed","Sun Nov 02 01:46:35 UTC 2025","API Tests Jsonplaceholder","","",""
