"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Jan 24 01:20:24 GMT 2025","broken","Fri Jan 24 01:20:54 GMT 2025","UI Tests Academybug","","",""
"","42","Получение конкретного поста @API","firefox","Fri Jan 24 01:19:20 GMT 2025","passed","Fri Jan 24 01:19:20 GMT 2025","API Tests Jsonplaceholder","","",""
"","56","Создание нового поста @API","firefox","Fri Jan 24 01:19:20 GMT 2025","passed","Fri Jan 24 01:19:20 GMT 2025","API Tests Jsonplaceholder","","",""
"","5096","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Jan 24 01:26:00 GMT 2025","passed","Fri Jan 24 01:26:05 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Jan 24 01:23:53 GMT 2025","broken","Fri Jan 24 01:24:23 GMT 2025","UI Tests Academybug","","",""
"","35","Удаление поста @API","firefox","Fri Jan 24 01:19:20 GMT 2025","passed","Fri Jan 24 01:19:20 GMT 2025","API Tests Jsonplaceholder","","",""
"","30022","Ошибка публикации комментария к товару @BUG","firefox","Fri Jan 24 01:25:28 GMT 2025","broken","Fri Jan 24 01:25:58 GMT 2025","UI Tests Academybug","","",""
"","225","Получение списка постов @API","firefox","Fri Jan 24 01:19:20 GMT 2025","passed","Fri Jan 24 01:19:20 GMT 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Jan 24 01:22:11 GMT 2025","broken","Fri Jan 24 01:22:41 GMT 2025","UI Tests Academybug","","",""
"","69","Обновление поста @API","firefox","Fri Jan 24 01:19:20 GMT 2025","passed","Fri Jan 24 01:19:20 GMT 2025","API Tests Jsonplaceholder","","",""
"","6661","Ошибка смены валюты @BUG","firefox","Fri Jan 24 01:22:42 GMT 2025","passed","Fri Jan 24 01:22:49 GMT 2025","UI Tests Academybug","","",""
"","11081","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Jan 24 01:20:56 GMT 2025","passed","Fri Jan 24 01:21:07 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Jan 24 01:27:09 GMT 2025","broken","Fri Jan 24 01:27:39 GMT 2025","UI Tests Academybug","","",""
