"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","Удаление поста @API","firefox","Wed Mar 04 02:08:13 UTC 2026","passed","Wed Mar 04 02:08:13 UTC 2026","API Tests Jsonplaceholder","","",""
"","30021","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Mar 04 02:09:18 UTC 2026","broken","Wed Mar 04 02:09:48 UTC 2026","UI Tests Academybug","","",""
"","44","Создание нового поста @API","firefox","Wed Mar 04 02:08:13 UTC 2026","passed","Wed Mar 04 02:08:13 UTC 2026","API Tests Jsonplaceholder","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Mar 04 02:17:24 UTC 2026","broken","Wed Mar 04 02:17:54 UTC 2026","UI Tests Academybug","","",""
"","114","Получение списка постов @API","firefox","Wed Mar 04 02:08:13 UTC 2026","passed","Wed Mar 04 02:08:13 UTC 2026","API Tests Jsonplaceholder","","",""
"","30018","Ошибка публикации комментария к товару @BUG","firefox","Wed Mar 04 02:15:45 UTC 2026","broken","Wed Mar 04 02:16:15 UTC 2026","UI Tests Academybug","","",""
"","30035","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Mar 04 02:10:53 UTC 2026","broken","Wed Mar 04 02:11:23 UTC 2026","UI Tests Academybug","","",""
"","49","Обновление поста @API","firefox","Wed Mar 04 02:08:13 UTC 2026","passed","Wed Mar 04 02:08:13 UTC 2026","API Tests Jsonplaceholder","","",""
"","30021","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Mar 04 02:12:29 UTC 2026","broken","Wed Mar 04 02:12:59 UTC 2026","UI Tests Academybug","","",""
"","4635","Ошибка смены валюты @BUG","firefox","Wed Mar 04 02:13:00 UTC 2026","passed","Wed Mar 04 02:13:05 UTC 2026","UI Tests Academybug","","",""
"","3157","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Mar 04 02:16:16 UTC 2026","passed","Wed Mar 04 02:16:20 UTC 2026","UI Tests Academybug","","",""
"","46","Получение конкретного поста @API","firefox","Wed Mar 04 02:08:13 UTC 2026","passed","Wed Mar 04 02:08:13 UTC 2026","API Tests Jsonplaceholder","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Mar 04 02:14:09 UTC 2026","broken","Wed Mar 04 02:14:39 UTC 2026","UI Tests Academybug","","",""
