"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","203","Получение списка постов @API","firefox","Thu Jul 03 01:45:29 GMT 2025","passed","Thu Jul 03 01:45:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","4716","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Jul 03 01:52:08 GMT 2025","passed","Thu Jul 03 01:52:13 GMT 2025","UI Tests Academybug","","",""
"","33","Создание нового поста @API","firefox","Thu Jul 03 01:45:29 GMT 2025","passed","Thu Jul 03 01:45:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Jul 03 01:50:02 GMT 2025","broken","Thu Jul 03 01:50:32 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Jul 03 01:46:33 GMT 2025","broken","Thu Jul 03 01:47:03 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Thu Jul 03 01:51:37 GMT 2025","broken","Thu Jul 03 01:52:07 GMT 2025","UI Tests Academybug","","",""
"","24","Удаление поста @API","firefox","Thu Jul 03 01:45:30 GMT 2025","passed","Thu Jul 03 01:45:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Jul 03 01:53:17 GMT 2025","broken","Thu Jul 03 01:53:47 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Jul 03 01:48:18 GMT 2025","broken","Thu Jul 03 01:48:48 GMT 2025","UI Tests Academybug","","",""
"","33","Получение конкретного поста @API","firefox","Thu Jul 03 01:45:29 GMT 2025","passed","Thu Jul 03 01:45:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","7972","Ошибка смены валюты @BUG","firefox","Thu Jul 03 01:48:50 GMT 2025","passed","Thu Jul 03 01:48:58 GMT 2025","UI Tests Academybug","","",""
"","9223","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Jul 03 01:47:05 GMT 2025","passed","Thu Jul 03 01:47:14 GMT 2025","UI Tests Academybug","","",""
"","48","Обновление поста @API","firefox","Thu Jul 03 01:45:30 GMT 2025","passed","Thu Jul 03 01:45:30 GMT 2025","API Tests Jsonplaceholder","","",""
