"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30017","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue Dec 09 01:47:47 UTC 2025","broken","Tue Dec 09 01:48:17 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Tue Dec 09 01:52:44 UTC 2025","broken","Tue Dec 09 01:53:14 UTC 2025","UI Tests Academybug","","",""
"","41","Получение конкретного поста @API","firefox","Tue Dec 09 01:45:06 UTC 2025","passed","Tue Dec 09 01:45:06 UTC 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue Dec 09 01:54:25 UTC 2025","broken","Tue Dec 09 01:54:56 UTC 2025","UI Tests Academybug","","",""
"","99","Обновление поста @API","firefox","Tue Dec 09 01:45:06 UTC 2025","passed","Tue Dec 09 01:45:07 UTC 2025","API Tests Jsonplaceholder","","",""
"","45","Удаление поста @API","firefox","Tue Dec 09 01:45:07 UTC 2025","passed","Tue Dec 09 01:45:07 UTC 2025","API Tests Jsonplaceholder","","",""
"","101","Получение списка постов @API","firefox","Tue Dec 09 01:45:06 UTC 2025","passed","Tue Dec 09 01:45:06 UTC 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue Dec 09 01:46:11 UTC 2025","broken","Tue Dec 09 01:46:41 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue Dec 09 01:49:22 UTC 2025","broken","Tue Dec 09 01:49:52 UTC 2025","UI Tests Academybug","","",""
"","51","Создание нового поста @API","firefox","Tue Dec 09 01:45:06 UTC 2025","passed","Tue Dec 09 01:45:06 UTC 2025","API Tests Jsonplaceholder","","",""
"","30015","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue Dec 09 01:51:08 UTC 2025","broken","Tue Dec 09 01:51:38 UTC 2025","UI Tests Academybug","","",""
"","6258","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue Dec 09 01:53:15 UTC 2025","passed","Tue Dec 09 01:53:21 UTC 2025","UI Tests Academybug","","",""
"","10370","Ошибка смены валюты @BUG","firefox","Tue Dec 09 01:49:54 UTC 2025","passed","Tue Dec 09 01:50:04 UTC 2025","UI Tests Academybug","","",""
