"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","109","Обновление поста @API","firefox","Thu Nov 27 01:41:08 UTC 2025","passed","Thu Nov 27 01:41:08 UTC 2025","API Tests Jsonplaceholder","","",""
"","4391","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Nov 27 01:49:14 UTC 2025","passed","Thu Nov 27 01:49:18 UTC 2025","UI Tests Academybug","","",""
"","111","Создание нового поста @API","firefox","Thu Nov 27 01:41:08 UTC 2025","passed","Thu Nov 27 01:41:08 UTC 2025","API Tests Jsonplaceholder","","",""
"","29","Получение конкретного поста @API","firefox","Thu Nov 27 01:41:08 UTC 2025","passed","Thu Nov 27 01:41:08 UTC 2025","API Tests Jsonplaceholder","","",""
"","169","Получение списка постов @API","firefox","Thu Nov 27 01:41:08 UTC 2025","passed","Thu Nov 27 01:41:08 UTC 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Nov 27 01:50:22 UTC 2025","broken","Thu Nov 27 01:50:52 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Nov 27 01:45:24 UTC 2025","broken","Thu Nov 27 01:45:54 UTC 2025","UI Tests Academybug","","",""
"","30022","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Nov 27 01:43:48 UTC 2025","broken","Thu Nov 27 01:44:18 UTC 2025","UI Tests Academybug","","",""
"","102","Удаление поста @API","firefox","Thu Nov 27 01:41:08 UTC 2025","passed","Thu Nov 27 01:41:08 UTC 2025","API Tests Jsonplaceholder","","",""
"","7937","Ошибка смены валюты @BUG","firefox","Thu Nov 27 01:45:55 UTC 2025","passed","Thu Nov 27 01:46:03 UTC 2025","UI Tests Academybug","","",""
"","30015","Ошибка публикации комментария к товару @BUG","firefox","Thu Nov 27 01:48:42 UTC 2025","broken","Thu Nov 27 01:49:12 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Nov 27 01:42:12 UTC 2025","broken","Thu Nov 27 01:42:42 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Nov 27 01:47:07 UTC 2025","broken","Thu Nov 27 01:47:37 UTC 2025","UI Tests Academybug","","",""
