"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","135","Получение списка постов @API","firefox","Sun Jan 11 02:00:12 UTC 2026","passed","Sun Jan 11 02:00:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","30034","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Jan 11 02:02:52 UTC 2026","broken","Sun Jan 11 02:03:22 UTC 2026","UI Tests Academybug","","",""
"","40","Обновление поста @API","firefox","Sun Jan 11 02:00:12 UTC 2026","passed","Sun Jan 11 02:00:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Sun Jan 11 02:07:45 UTC 2026","broken","Sun Jan 11 02:08:15 UTC 2026","UI Tests Academybug","","",""
"","4426","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Jan 11 02:08:48 UTC 2026","passed","Sun Jan 11 02:08:52 UTC 2026","UI Tests Academybug","","",""
"","28","Удаление поста @API","firefox","Sun Jan 11 02:00:12 UTC 2026","passed","Sun Jan 11 02:00:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","36","Создание нового поста @API","firefox","Sun Jan 11 02:00:12 UTC 2026","passed","Sun Jan 11 02:00:12 UTC 2026","API Tests Jsonplaceholder","","",""
"","5047","Ошибка смены валюты @BUG","firefox","Sun Jan 11 02:05:00 UTC 2026","passed","Sun Jan 11 02:05:05 UTC 2026","UI Tests Academybug","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Jan 11 02:01:17 UTC 2026","broken","Sun Jan 11 02:01:47 UTC 2026","UI Tests Academybug","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Jan 11 02:09:57 UTC 2026","broken","Sun Jan 11 02:10:27 UTC 2026","UI Tests Academybug","","",""
"","30019","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Jan 11 02:04:28 UTC 2026","broken","Sun Jan 11 02:04:58 UTC 2026","UI Tests Academybug","","",""
"","30024","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Jan 11 02:06:09 UTC 2026","broken","Sun Jan 11 02:06:39 UTC 2026","UI Tests Academybug","","",""
"","30","Получение конкретного поста @API","firefox","Sun Jan 11 02:00:12 UTC 2026","passed","Sun Jan 11 02:00:12 UTC 2026","API Tests Jsonplaceholder","","",""
