"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","91","Удаление поста @API","firefox","Wed Jan 28 01:54:19 UTC 2026","passed","Wed Jan 28 01:54:19 UTC 2026","API Tests Jsonplaceholder","","",""
"","35","Получение конкретного поста @API","firefox","Wed Jan 28 01:54:19 UTC 2026","passed","Wed Jan 28 01:54:19 UTC 2026","API Tests Jsonplaceholder","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Jan 28 01:58:35 UTC 2026","broken","Wed Jan 28 01:59:05 UTC 2026","UI Tests Academybug","","",""
"","30020","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Jan 28 02:00:14 UTC 2026","broken","Wed Jan 28 02:00:45 UTC 2026","UI Tests Academybug","","",""
"","4393","Ошибка смены валюты @BUG","firefox","Wed Jan 28 01:59:06 UTC 2026","passed","Wed Jan 28 01:59:10 UTC 2026","UI Tests Academybug","","",""
"","167","Получение списка постов @API","firefox","Wed Jan 28 01:54:19 UTC 2026","passed","Wed Jan 28 01:54:19 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Jan 28 01:56:59 UTC 2026","broken","Wed Jan 28 01:57:29 UTC 2026","UI Tests Academybug","","",""
"","228","Обновление поста @API","firefox","Wed Jan 28 01:54:19 UTC 2026","passed","Wed Jan 28 01:54:19 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Jan 28 02:03:28 UTC 2026","broken","Wed Jan 28 02:03:58 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Jan 28 01:55:24 UTC 2026","broken","Wed Jan 28 01:55:54 UTC 2026","UI Tests Academybug","","",""
"","233","Создание нового поста @API","firefox","Wed Jan 28 01:54:19 UTC 2026","passed","Wed Jan 28 01:54:19 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Wed Jan 28 02:01:50 UTC 2026","broken","Wed Jan 28 02:02:20 UTC 2026","UI Tests Academybug","","",""
"","2793","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Jan 28 02:02:21 UTC 2026","passed","Wed Jan 28 02:02:24 UTC 2026","UI Tests Academybug","","",""
