"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30018","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Mon Jun 02 01:52:42 GMT 2025","broken","Mon Jun 02 01:53:12 GMT 2025","UI Tests Academybug","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Mon Jun 02 01:50:59 GMT 2025","broken","Mon Jun 02 01:51:29 GMT 2025","UI Tests Academybug","","",""
"","9446","Ошибка увеличения количества товаров в корзине @BUG","firefox","Mon Jun 02 01:49:46 GMT 2025","passed","Mon Jun 02 01:49:55 GMT 2025","UI Tests Academybug","","",""
"","7972","Ошибка перехода на страницу производителя товара @BUG","firefox","Mon Jun 02 01:54:49 GMT 2025","passed","Mon Jun 02 01:54:57 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Mon Jun 02 01:49:14 GMT 2025","broken","Mon Jun 02 01:49:44 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Mon Jun 02 01:54:17 GMT 2025","broken","Mon Jun 02 01:54:47 GMT 2025","UI Tests Academybug","","",""
"","112","Создание нового поста @API","firefox","Mon Jun 02 01:48:10 GMT 2025","passed","Mon Jun 02 01:48:10 GMT 2025","API Tests Jsonplaceholder","","",""
"","218","Получение списка постов @API","firefox","Mon Jun 02 01:48:09 GMT 2025","passed","Mon Jun 02 01:48:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Mon Jun 02 01:56:01 GMT 2025","broken","Mon Jun 02 01:56:31 GMT 2025","UI Tests Academybug","","",""
"","39","Получение конкретного поста @API","firefox","Mon Jun 02 01:48:10 GMT 2025","passed","Mon Jun 02 01:48:10 GMT 2025","API Tests Jsonplaceholder","","",""
"","108","Удаление поста @API","firefox","Mon Jun 02 01:48:10 GMT 2025","passed","Mon Jun 02 01:48:10 GMT 2025","API Tests Jsonplaceholder","","",""
"","7036","Ошибка смены валюты @BUG","firefox","Mon Jun 02 01:51:31 GMT 2025","passed","Mon Jun 02 01:51:38 GMT 2025","UI Tests Academybug","","",""
"","295","Обновление поста @API","firefox","Mon Jun 02 01:48:10 GMT 2025","passed","Mon Jun 02 01:48:10 GMT 2025","API Tests Jsonplaceholder","","",""
