"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Sun Apr 06 01:45:37 GMT 2025","broken","Sun Apr 06 01:46:07 GMT 2025","UI Tests Academybug","","",""
"","27","Получение конкретного поста @API","firefox","Sun Apr 06 01:39:30 GMT 2025","passed","Sun Apr 06 01:39:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","6553","Ошибка смены валюты @BUG","firefox","Sun Apr 06 01:42:51 GMT 2025","passed","Sun Apr 06 01:42:58 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Apr 06 01:40:34 GMT 2025","broken","Sun Apr 06 01:41:04 GMT 2025","UI Tests Academybug","","",""
"","40","Обновление поста @API","firefox","Sun Apr 06 01:39:30 GMT 2025","passed","Sun Apr 06 01:39:31 GMT 2025","API Tests Jsonplaceholder","","",""
"","9853","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Apr 06 01:41:06 GMT 2025","passed","Sun Apr 06 01:41:16 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Apr 06 01:47:17 GMT 2025","broken","Sun Apr 06 01:47:47 GMT 2025","UI Tests Academybug","","",""
"","4717","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Apr 06 01:46:08 GMT 2025","passed","Sun Apr 06 01:46:13 GMT 2025","UI Tests Academybug","","",""
"","119","Получение списка постов @API","firefox","Sun Apr 06 01:39:30 GMT 2025","passed","Sun Apr 06 01:39:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Apr 06 01:44:02 GMT 2025","broken","Sun Apr 06 01:44:32 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Apr 06 01:42:20 GMT 2025","broken","Sun Apr 06 01:42:50 GMT 2025","UI Tests Academybug","","",""
"","40","Создание нового поста @API","firefox","Sun Apr 06 01:39:30 GMT 2025","passed","Sun Apr 06 01:39:30 GMT 2025","API Tests Jsonplaceholder","","",""
"","32","Удаление поста @API","firefox","Sun Apr 06 01:39:31 GMT 2025","passed","Sun Apr 06 01:39:31 GMT 2025","API Tests Jsonplaceholder","","",""
