"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue Feb 04 01:21:48 GMT 2025","broken","Tue Feb 04 01:22:18 GMT 2025","UI Tests Academybug","","",""
"","6524","Ошибка смены валюты @BUG","firefox","Tue Feb 04 01:24:04 GMT 2025","passed","Tue Feb 04 01:24:11 GMT 2025","UI Tests Academybug","","",""
"","34","Создание нового поста @API","firefox","Tue Feb 04 01:20:43 GMT 2025","passed","Tue Feb 04 01:20:43 GMT 2025","API Tests Jsonplaceholder","","",""
"","50","Обновление поста @API","firefox","Tue Feb 04 01:20:43 GMT 2025","passed","Tue Feb 04 01:20:43 GMT 2025","API Tests Jsonplaceholder","","",""
"","136","Получение списка постов @API","firefox","Tue Feb 04 01:20:42 GMT 2025","passed","Tue Feb 04 01:20:43 GMT 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue Feb 04 01:28:32 GMT 2025","broken","Tue Feb 04 01:29:02 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue Feb 04 01:25:15 GMT 2025","broken","Tue Feb 04 01:25:45 GMT 2025","UI Tests Academybug","","",""
"","30022","Ошибка публикации комментария к товару @BUG","firefox","Tue Feb 04 01:26:51 GMT 2025","broken","Tue Feb 04 01:27:21 GMT 2025","UI Tests Academybug","","",""
"","8873","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue Feb 04 01:22:20 GMT 2025","passed","Tue Feb 04 01:22:29 GMT 2025","UI Tests Academybug","","",""
"","40","Получение конкретного поста @API","firefox","Tue Feb 04 01:20:43 GMT 2025","passed","Tue Feb 04 01:20:43 GMT 2025","API Tests Jsonplaceholder","","",""
"","27","Удаление поста @API","firefox","Tue Feb 04 01:20:43 GMT 2025","passed","Tue Feb 04 01:20:43 GMT 2025","API Tests Jsonplaceholder","","",""
"","30022","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue Feb 04 01:23:33 GMT 2025","broken","Tue Feb 04 01:24:03 GMT 2025","UI Tests Academybug","","",""
"","4968","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue Feb 04 01:27:22 GMT 2025","passed","Tue Feb 04 01:27:27 GMT 2025","UI Tests Academybug","","",""
