"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Jan 31 01:22:43 GMT 2025","broken","Fri Jan 31 01:23:13 GMT 2025","UI Tests Academybug","","",""
"","182","Получение списка постов @API","firefox","Fri Jan 31 01:21:37 GMT 2025","passed","Fri Jan 31 01:21:37 GMT 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Jan 31 01:26:09 GMT 2025","broken","Fri Jan 31 01:26:39 GMT 2025","UI Tests Academybug","","",""
"","251","Создание нового поста @API","firefox","Fri Jan 31 01:21:37 GMT 2025","passed","Fri Jan 31 01:21:38 GMT 2025","API Tests Jsonplaceholder","","",""
"","30","Получение конкретного поста @API","firefox","Fri Jan 31 01:21:37 GMT 2025","passed","Fri Jan 31 01:21:37 GMT 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Jan 31 01:24:27 GMT 2025","broken","Fri Jan 31 01:24:57 GMT 2025","UI Tests Academybug","","",""
"","99","Удаление поста @API","firefox","Fri Jan 31 01:21:38 GMT 2025","passed","Fri Jan 31 01:21:38 GMT 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Jan 31 01:29:25 GMT 2025","broken","Fri Jan 31 01:29:55 GMT 2025","UI Tests Academybug","","",""
"","6659","Ошибка смены валюты @BUG","firefox","Fri Jan 31 01:24:59 GMT 2025","passed","Fri Jan 31 01:25:05 GMT 2025","UI Tests Academybug","","",""
"","260","Обновление поста @API","firefox","Fri Jan 31 01:21:38 GMT 2025","passed","Fri Jan 31 01:21:38 GMT 2025","API Tests Jsonplaceholder","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Fri Jan 31 01:27:45 GMT 2025","broken","Fri Jan 31 01:28:15 GMT 2025","UI Tests Academybug","","",""
"","4571","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Jan 31 01:28:16 GMT 2025","passed","Fri Jan 31 01:28:21 GMT 2025","UI Tests Academybug","","",""
"","9275","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Jan 31 01:23:14 GMT 2025","passed","Fri Jan 31 01:23:23 GMT 2025","UI Tests Academybug","","",""
