"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue Oct 14 01:31:31 UTC 2025","broken","Tue Oct 14 01:32:01 UTC 2025","UI Tests Academybug","","",""
"","230","Обновление поста @API","firefox","Tue Oct 14 01:27:14 UTC 2025","passed","Tue Oct 14 01:27:14 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Tue Oct 14 01:34:47 UTC 2025","broken","Tue Oct 14 01:35:17 UTC 2025","UI Tests Academybug","","",""
"","189","Создание нового поста @API","firefox","Tue Oct 14 01:27:14 UTC 2025","passed","Tue Oct 14 01:27:14 UTC 2025","API Tests Jsonplaceholder","","",""
"","468","Получение списка постов @API","firefox","Tue Oct 14 01:27:13 UTC 2025","passed","Tue Oct 14 01:27:14 UTC 2025","API Tests Jsonplaceholder","","",""
"","9511","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue Oct 14 01:35:19 UTC 2025","passed","Tue Oct 14 01:35:28 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue Oct 14 01:29:55 UTC 2025","broken","Tue Oct 14 01:30:25 UTC 2025","UI Tests Academybug","","",""
"","110","Удаление поста @API","firefox","Tue Oct 14 01:27:14 UTC 2025","passed","Tue Oct 14 01:27:15 UTC 2025","API Tests Jsonplaceholder","","",""
"","6000","Ошибка смены валюты @BUG","firefox","Tue Oct 14 01:32:02 UTC 2025","passed","Tue Oct 14 01:32:08 UTC 2025","UI Tests Academybug","","",""
"","30022","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue Oct 14 01:33:12 UTC 2025","broken","Tue Oct 14 01:33:42 UTC 2025","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue Oct 14 01:28:20 UTC 2025","broken","Tue Oct 14 01:28:50 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue Oct 14 01:36:32 UTC 2025","broken","Tue Oct 14 01:37:02 UTC 2025","UI Tests Academybug","","",""
"","120","Получение конкретного поста @API","firefox","Tue Oct 14 01:27:14 UTC 2025","passed","Tue Oct 14 01:27:14 UTC 2025","API Tests Jsonplaceholder","","",""
