"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4255","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Apr 27 01:50:25 GMT 2025","passed","Sun Apr 27 01:50:29 GMT 2025","UI Tests Academybug","","",""
"","30021","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Apr 27 01:44:50 GMT 2025","broken","Sun Apr 27 01:45:20 GMT 2025","UI Tests Academybug","","",""
"","140","Получение списка постов @API","firefox","Sun Apr 27 01:43:44 GMT 2025","passed","Sun Apr 27 01:43:44 GMT 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Apr 27 01:51:33 GMT 2025","broken","Sun Apr 27 01:52:03 GMT 2025","UI Tests Academybug","","",""
"","32","Получение конкретного поста @API","firefox","Sun Apr 27 01:43:44 GMT 2025","passed","Sun Apr 27 01:43:44 GMT 2025","API Tests Jsonplaceholder","","",""
"","30022","Ошибка публикации комментария к товару @BUG","firefox","Sun Apr 27 01:49:53 GMT 2025","broken","Sun Apr 27 01:50:23 GMT 2025","UI Tests Academybug","","",""
"","47","Обновление поста @API","firefox","Sun Apr 27 01:43:44 GMT 2025","passed","Sun Apr 27 01:43:44 GMT 2025","API Tests Jsonplaceholder","","",""
"","49","Создание нового поста @API","firefox","Sun Apr 27 01:43:44 GMT 2025","passed","Sun Apr 27 01:43:44 GMT 2025","API Tests Jsonplaceholder","","",""
"","10762","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Apr 27 01:45:22 GMT 2025","passed","Sun Apr 27 01:45:32 GMT 2025","UI Tests Academybug","","",""
"","6478","Ошибка смены валюты @BUG","firefox","Sun Apr 27 01:47:08 GMT 2025","passed","Sun Apr 27 01:47:14 GMT 2025","UI Tests Academybug","","",""
"","29","Удаление поста @API","firefox","Sun Apr 27 01:43:44 GMT 2025","passed","Sun Apr 27 01:43:44 GMT 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Apr 27 01:48:18 GMT 2025","broken","Sun Apr 27 01:48:48 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Apr 27 01:46:36 GMT 2025","broken","Sun Apr 27 01:47:06 GMT 2025","UI Tests Academybug","","",""
