"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4766","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue Dec 17 16:29:24 GMT 2024","passed","Tue Dec 17 16:29:28 GMT 2024","UI Tests Academybug","","",""
"","323","Получение конкретного поста @API","firefox","Tue Dec 17 16:26:58 GMT 2024","passed","Tue Dec 17 16:26:59 GMT 2024","API Tests Jsonplaceholder","","",""
"","8593","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue Dec 17 16:27:21 GMT 2024","passed","Tue Dec 17 16:27:29 GMT 2024","UI Tests Academybug","","",""
"","5251","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue Dec 17 16:29:28 GMT 2024","passed","Tue Dec 17 16:29:34 GMT 2024","UI Tests Academybug","","",""
"","240","Получение списка постов @API","firefox","Tue Dec 17 16:26:58 GMT 2024","passed","Tue Dec 17 16:26:58 GMT 2024","API Tests Jsonplaceholder","","",""
"","264","Обновление поста @API","firefox","Tue Dec 17 16:26:59 GMT 2024","passed","Tue Dec 17 16:26:59 GMT 2024","API Tests Jsonplaceholder","","",""
"","118","Удаление поста @API","firefox","Tue Dec 17 16:26:59 GMT 2024","passed","Tue Dec 17 16:26:59 GMT 2024","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue Dec 17 16:28:39 GMT 2024","broken","Tue Dec 17 16:29:09 GMT 2024","UI Tests Academybug","","",""
"","8577","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue Dec 17 16:27:12 GMT 2024","passed","Tue Dec 17 16:27:21 GMT 2024","UI Tests Academybug","","",""
"","11667","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue Dec 17 16:26:59 GMT 2024","passed","Tue Dec 17 16:27:11 GMT 2024","UI Tests Academybug","","",""
"","5885","Ошибка смены валюты @BUG","firefox","Tue Dec 17 16:27:29 GMT 2024","passed","Tue Dec 17 16:27:35 GMT 2024","UI Tests Academybug","","",""
"","12734","Ошибка публикации комментария к товару @BUG","firefox","Tue Dec 17 16:29:10 GMT 2024","passed","Tue Dec 17 16:29:23 GMT 2024","UI Tests Academybug","","",""
"","273","Создание нового поста @API","firefox","Tue Dec 17 16:26:59 GMT 2024","passed","Tue Dec 17 16:26:59 GMT 2024","API Tests Jsonplaceholder","","",""
