"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","Получение конкретного поста @API","firefox","Fri Apr 25 01:39:54 GMT 2025","passed","Fri Apr 25 01:39:54 GMT 2025","API Tests Jsonplaceholder","","",""
"","30015","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Apr 25 01:47:40 GMT 2025","broken","Fri Apr 25 01:48:10 GMT 2025","UI Tests Academybug","","",""
"","261","Обновление поста @API","firefox","Fri Apr 25 01:39:54 GMT 2025","passed","Fri Apr 25 01:39:54 GMT 2025","API Tests Jsonplaceholder","","",""
"","6168","Ошибка смены валюты @BUG","firefox","Fri Apr 25 01:43:15 GMT 2025","passed","Fri Apr 25 01:43:21 GMT 2025","UI Tests Academybug","","",""
"","30021","Ошибка публикации комментария к товару @BUG","firefox","Fri Apr 25 01:46:01 GMT 2025","broken","Fri Apr 25 01:46:31 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Apr 25 01:42:44 GMT 2025","broken","Fri Apr 25 01:43:14 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Apr 25 01:44:25 GMT 2025","broken","Fri Apr 25 01:44:55 GMT 2025","UI Tests Academybug","","",""
"","259","Создание нового поста @API","firefox","Fri Apr 25 01:39:54 GMT 2025","passed","Fri Apr 25 01:39:54 GMT 2025","API Tests Jsonplaceholder","","",""
"","249","Удаление поста @API","firefox","Fri Apr 25 01:39:54 GMT 2025","passed","Fri Apr 25 01:39:55 GMT 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Apr 25 01:40:59 GMT 2025","broken","Fri Apr 25 01:41:29 GMT 2025","UI Tests Academybug","","",""
"","3804","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Apr 25 01:46:32 GMT 2025","passed","Fri Apr 25 01:46:36 GMT 2025","UI Tests Academybug","","",""
"","153","Получение списка постов @API","firefox","Fri Apr 25 01:39:54 GMT 2025","passed","Fri Apr 25 01:39:54 GMT 2025","API Tests Jsonplaceholder","","",""
"","9383","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Apr 25 01:41:30 GMT 2025","passed","Fri Apr 25 01:41:40 GMT 2025","UI Tests Academybug","","",""
