"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9129","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Feb 05 01:23:26 GMT 2025","passed","Wed Feb 05 01:23:35 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Feb 05 01:22:55 GMT 2025","broken","Wed Feb 05 01:23:25 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Feb 05 01:29:38 GMT 2025","broken","Wed Feb 05 01:30:08 GMT 2025","UI Tests Academybug","","",""
"","8450","Ошибка смены валюты @BUG","firefox","Wed Feb 05 01:25:11 GMT 2025","passed","Wed Feb 05 01:25:19 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Feb 05 01:24:39 GMT 2025","broken","Wed Feb 05 01:25:09 GMT 2025","UI Tests Academybug","","",""
"","147","Получение списка постов @API","firefox","Wed Feb 05 01:21:50 GMT 2025","passed","Wed Feb 05 01:21:50 GMT 2025","API Tests Jsonplaceholder","","",""
"","49","Удаление поста @API","firefox","Wed Feb 05 01:21:51 GMT 2025","passed","Wed Feb 05 01:21:51 GMT 2025","API Tests Jsonplaceholder","","",""
"","36","Получение конкретного поста @API","firefox","Wed Feb 05 01:21:50 GMT 2025","passed","Wed Feb 05 01:21:50 GMT 2025","API Tests Jsonplaceholder","","",""
"","4138","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Feb 05 01:28:30 GMT 2025","passed","Wed Feb 05 01:28:34 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Wed Feb 05 01:27:58 GMT 2025","broken","Wed Feb 05 01:28:28 GMT 2025","UI Tests Academybug","","",""
"","114","Создание нового поста @API","firefox","Wed Feb 05 01:21:50 GMT 2025","passed","Wed Feb 05 01:21:50 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Feb 05 01:26:23 GMT 2025","broken","Wed Feb 05 01:26:53 GMT 2025","UI Tests Academybug","","",""
"","107","Обновление поста @API","firefox","Wed Feb 05 01:21:50 GMT 2025","passed","Wed Feb 05 01:21:51 GMT 2025","API Tests Jsonplaceholder","","",""
