"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu May 01 01:54:24 GMT 2025","broken","Thu May 01 01:54:54 GMT 2025","UI Tests Academybug","","",""
"","9383","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu May 01 01:48:11 GMT 2025","passed","Thu May 01 01:48:20 GMT 2025","UI Tests Academybug","","",""
"","4516","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu May 01 01:53:15 GMT 2025","passed","Thu May 01 01:53:20 GMT 2025","UI Tests Academybug","","",""
"","52","Создание нового поста @API","firefox","Thu May 01 01:46:35 GMT 2025","passed","Thu May 01 01:46:35 GMT 2025","API Tests Jsonplaceholder","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu May 01 01:49:24 GMT 2025","broken","Thu May 01 01:49:54 GMT 2025","UI Tests Academybug","","",""
"","28","Удаление поста @API","firefox","Thu May 01 01:46:35 GMT 2025","passed","Thu May 01 01:46:35 GMT 2025","API Tests Jsonplaceholder","","",""
"","8594","Ошибка смены валюты @BUG","firefox","Thu May 01 01:49:56 GMT 2025","passed","Thu May 01 01:50:04 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu May 01 01:47:39 GMT 2025","broken","Thu May 01 01:48:09 GMT 2025","UI Tests Academybug","","",""
"","216","Получение списка постов @API","firefox","Thu May 01 01:46:35 GMT 2025","passed","Thu May 01 01:46:35 GMT 2025","API Tests Jsonplaceholder","","",""
"","53","Обновление поста @API","firefox","Thu May 01 01:46:35 GMT 2025","passed","Thu May 01 01:46:35 GMT 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu May 01 01:51:08 GMT 2025","broken","Thu May 01 01:51:38 GMT 2025","UI Tests Academybug","","",""
"","37","Получение конкретного поста @API","firefox","Thu May 01 01:46:35 GMT 2025","passed","Thu May 01 01:46:35 GMT 2025","API Tests Jsonplaceholder","","",""
"","30022","Ошибка публикации комментария к товару @BUG","firefox","Thu May 01 01:52:44 GMT 2025","broken","Thu May 01 01:53:14 GMT 2025","UI Tests Academybug","","",""
