"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","35","Создание нового поста @API","firefox","Thu Nov 13 01:44:27 UTC 2025","passed","Thu Nov 13 01:44:27 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Nov 13 01:45:31 UTC 2025","broken","Thu Nov 13 01:46:01 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Nov 13 01:53:41 UTC 2025","broken","Thu Nov 13 01:54:11 UTC 2025","UI Tests Academybug","","",""
"","30100","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Nov 13 01:47:06 UTC 2025","broken","Thu Nov 13 01:47:36 UTC 2025","UI Tests Academybug","","",""
"","29","Получение конкретного поста @API","firefox","Thu Nov 13 01:44:27 UTC 2025","passed","Thu Nov 13 01:44:27 UTC 2025","API Tests Jsonplaceholder","","",""
"","120","Получение списка постов @API","firefox","Thu Nov 13 01:44:27 UTC 2025","passed","Thu Nov 13 01:44:27 UTC 2025","API Tests Jsonplaceholder","","",""
"","8478","Ошибка смены валюты @BUG","firefox","Thu Nov 13 01:49:13 UTC 2025","passed","Thu Nov 13 01:49:22 UTC 2025","UI Tests Academybug","","",""
"","31","Удаление поста @API","firefox","Thu Nov 13 01:44:27 UTC 2025","passed","Thu Nov 13 01:44:27 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Nov 13 01:48:42 UTC 2025","broken","Thu Nov 13 01:49:12 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Nov 13 01:50:26 UTC 2025","broken","Thu Nov 13 01:50:56 UTC 2025","UI Tests Academybug","","",""
"","3841","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Nov 13 01:52:33 UTC 2025","passed","Thu Nov 13 01:52:37 UTC 2025","UI Tests Academybug","","",""
"","47","Обновление поста @API","firefox","Thu Nov 13 01:44:27 UTC 2025","passed","Thu Nov 13 01:44:27 UTC 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Thu Nov 13 01:52:01 UTC 2025","broken","Thu Nov 13 01:52:31 UTC 2025","UI Tests Academybug","","",""
