"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4777","Ошибка смены валюты @BUG","firefox","Sat Mar 28 02:28:35 UTC 2026","passed","Sat Mar 28 02:28:40 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Mar 28 02:28:03 UTC 2026","broken","Sat Mar 28 02:28:33 UTC 2026","UI Tests Academybug","","",""
"","42","Удаление поста @API","firefox","Sat Mar 28 02:23:48 UTC 2026","passed","Sat Mar 28 02:23:48 UTC 2026","API Tests Jsonplaceholder","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Sat Mar 28 02:31:19 UTC 2026","broken","Sat Mar 28 02:31:49 UTC 2026","UI Tests Academybug","","",""
"","23","Получение конкретного поста @API","firefox","Sat Mar 28 02:23:47 UTC 2026","passed","Sat Mar 28 02:23:47 UTC 2026","API Tests Jsonplaceholder","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Mar 28 02:32:58 UTC 2026","broken","Sat Mar 28 02:33:28 UTC 2026","UI Tests Academybug","","",""
"","141","Получение списка постов @API","firefox","Sat Mar 28 02:23:47 UTC 2026","passed","Sat Mar 28 02:23:47 UTC 2026","API Tests Jsonplaceholder","","",""
"","95","Обновление поста @API","firefox","Sat Mar 28 02:23:47 UTC 2026","passed","Sat Mar 28 02:23:48 UTC 2026","API Tests Jsonplaceholder","","",""
"","3177","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Mar 28 02:31:51 UTC 2026","passed","Sat Mar 28 02:31:54 UTC 2026","UI Tests Academybug","","",""
"","30022","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Mar 28 02:24:52 UTC 2026","broken","Sat Mar 28 02:25:22 UTC 2026","UI Tests Academybug","","",""
"","30023","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Mar 28 02:26:28 UTC 2026","broken","Sat Mar 28 02:26:58 UTC 2026","UI Tests Academybug","","",""
"","50","Создание нового поста @API","firefox","Sat Mar 28 02:23:47 UTC 2026","passed","Sat Mar 28 02:23:47 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Mar 28 02:29:44 UTC 2026","broken","Sat Mar 28 02:30:14 UTC 2026","UI Tests Academybug","","",""
