"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3030","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Feb 28 02:07:44 UTC 2026","passed","Sat Feb 28 02:07:47 UTC 2026","UI Tests Academybug","","",""
"","37","Получение конкретного поста @API","firefox","Sat Feb 28 01:59:43 UTC 2026","passed","Sat Feb 28 01:59:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","139","Обновление поста @API","firefox","Sat Feb 28 01:59:43 UTC 2026","passed","Sat Feb 28 01:59:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","75","Создание нового поста @API","firefox","Sat Feb 28 01:59:43 UTC 2026","passed","Sat Feb 28 01:59:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","4531","Ошибка смены валюты @BUG","firefox","Sat Feb 28 02:04:29 UTC 2026","passed","Sat Feb 28 02:04:34 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Feb 28 02:03:58 UTC 2026","broken","Sat Feb 28 02:04:28 UTC 2026","UI Tests Academybug","","",""
"","196","Получение списка постов @API","firefox","Sat Feb 28 01:59:43 UTC 2026","passed","Sat Feb 28 01:59:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Feb 28 02:00:47 UTC 2026","broken","Sat Feb 28 02:01:17 UTC 2026","UI Tests Academybug","","",""
"","30025","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Feb 28 02:02:22 UTC 2026","broken","Sat Feb 28 02:02:52 UTC 2026","UI Tests Academybug","","",""
"","30025","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Feb 28 02:05:37 UTC 2026","broken","Sat Feb 28 02:06:07 UTC 2026","UI Tests Academybug","","",""
"","68","Удаление поста @API","firefox","Sat Feb 28 01:59:43 UTC 2026","passed","Sat Feb 28 01:59:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Sat Feb 28 02:07:13 UTC 2026","broken","Sat Feb 28 02:07:43 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Feb 28 02:08:51 UTC 2026","broken","Sat Feb 28 02:09:21 UTC 2026","UI Tests Academybug","","",""
