"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","Получение конкретного поста @API","firefox","Fri Jan 23 01:51:45 UTC 2026","passed","Fri Jan 23 01:51:45 UTC 2026","API Tests Jsonplaceholder","","",""
"","3135","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Jan 23 01:59:48 UTC 2026","passed","Fri Jan 23 01:59:51 UTC 2026","UI Tests Academybug","","",""
"","294","Получение списка постов @API","firefox","Fri Jan 23 01:51:45 UTC 2026","passed","Fri Jan 23 01:51:45 UTC 2026","API Tests Jsonplaceholder","","",""
"","30027","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Jan 23 01:54:25 UTC 2026","broken","Fri Jan 23 01:54:55 UTC 2026","UI Tests Academybug","","",""
"","143","Обновление поста @API","firefox","Fri Jan 23 01:51:45 UTC 2026","passed","Fri Jan 23 01:51:45 UTC 2026","API Tests Jsonplaceholder","","",""
"","76","Создание нового поста @API","firefox","Fri Jan 23 01:51:45 UTC 2026","passed","Fri Jan 23 01:51:45 UTC 2026","API Tests Jsonplaceholder","","",""
"","30030","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Jan 23 01:57:40 UTC 2026","broken","Fri Jan 23 01:58:11 UTC 2026","UI Tests Academybug","","",""
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Jan 23 02:00:55 UTC 2026","broken","Fri Jan 23 02:01:25 UTC 2026","UI Tests Academybug","","",""
"","30021","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Jan 23 01:56:00 UTC 2026","broken","Fri Jan 23 01:56:30 UTC 2026","UI Tests Academybug","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Fri Jan 23 01:59:16 UTC 2026","broken","Fri Jan 23 01:59:46 UTC 2026","UI Tests Academybug","","",""
"","4632","Ошибка смены валюты @BUG","firefox","Fri Jan 23 01:56:32 UTC 2026","passed","Fri Jan 23 01:56:36 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Jan 23 01:52:49 UTC 2026","broken","Fri Jan 23 01:53:19 UTC 2026","UI Tests Academybug","","",""
"","71","Удаление поста @API","firefox","Fri Jan 23 01:51:45 UTC 2026","passed","Fri Jan 23 01:51:45 UTC 2026","API Tests Jsonplaceholder","","",""
