"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3124","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue May 05 02:58:45 UTC 2026","passed","Tue May 05 02:58:48 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue May 05 02:54:58 UTC 2026","broken","Tue May 05 02:55:28 UTC 2026","UI Tests Academybug","","",""
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue May 05 02:59:52 UTC 2026","broken","Tue May 05 03:00:22 UTC 2026","UI Tests Academybug","","",""
"","146","Получение списка постов @API","firefox","Tue May 05 02:50:42 UTC 2026","passed","Tue May 05 02:50:42 UTC 2026","API Tests Jsonplaceholder","","",""
"","30015","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue May 05 02:51:47 UTC 2026","broken","Tue May 05 02:52:17 UTC 2026","UI Tests Academybug","","",""
"","30037","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue May 05 02:53:22 UTC 2026","broken","Tue May 05 02:53:52 UTC 2026","UI Tests Academybug","","",""
"","89","Удаление поста @API","firefox","Tue May 05 02:50:43 UTC 2026","passed","Tue May 05 02:50:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","96","Создание нового поста @API","firefox","Tue May 05 02:50:42 UTC 2026","passed","Tue May 05 02:50:43 UTC 2026","API Tests Jsonplaceholder","","",""
"","4681","Ошибка смены валюты @BUG","firefox","Tue May 05 02:55:29 UTC 2026","passed","Tue May 05 02:55:34 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Tue May 05 02:58:14 UTC 2026","broken","Tue May 05 02:58:44 UTC 2026","UI Tests Academybug","","",""
"","29","Получение конкретного поста @API","firefox","Tue May 05 02:50:42 UTC 2026","passed","Tue May 05 02:50:42 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue May 05 02:56:38 UTC 2026","broken","Tue May 05 02:57:08 UTC 2026","UI Tests Academybug","","",""
"","221","Обновление поста @API","firefox","Tue May 05 02:50:43 UTC 2026","passed","Tue May 05 02:50:43 UTC 2026","API Tests Jsonplaceholder","","",""
