"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7323","Ошибка смены валюты @BUG","firefox","Sun Mar 30 01:47:52 GMT 2025","passed","Sun Mar 30 01:47:59 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Mar 30 01:49:03 GMT 2025","broken","Sun Mar 30 01:49:33 GMT 2025","UI Tests Academybug","","",""
"","46","Создание нового поста @API","firefox","Sun Mar 30 01:44:29 GMT 2025","passed","Sun Mar 30 01:44:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","4851","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Mar 30 01:51:10 GMT 2025","passed","Sun Mar 30 01:51:15 GMT 2025","UI Tests Academybug","","",""
"","28","Удаление поста @API","firefox","Sun Mar 30 01:44:29 GMT 2025","passed","Sun Mar 30 01:44:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Mar 30 01:52:19 GMT 2025","broken","Sun Mar 30 01:52:49 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Sun Mar 30 01:50:39 GMT 2025","broken","Sun Mar 30 01:51:09 GMT 2025","UI Tests Academybug","","",""
"","34","Получение конкретного поста @API","firefox","Sun Mar 30 01:44:29 GMT 2025","passed","Sun Mar 30 01:44:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","145","Получение списка постов @API","firefox","Sun Mar 30 01:44:28 GMT 2025","passed","Sun Mar 30 01:44:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Mar 30 01:47:20 GMT 2025","broken","Sun Mar 30 01:47:50 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Mar 30 01:45:35 GMT 2025","broken","Sun Mar 30 01:46:05 GMT 2025","UI Tests Academybug","","",""
"","43","Обновление поста @API","firefox","Sun Mar 30 01:44:29 GMT 2025","passed","Sun Mar 30 01:44:29 GMT 2025","API Tests Jsonplaceholder","","",""
"","10218","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Mar 30 01:46:06 GMT 2025","passed","Sun Mar 30 01:46:16 GMT 2025","UI Tests Academybug","","",""
