"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30028","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-09-12","broken","2026-09-12","UI Tests Academybug","","",""
"","113","Получение списка постов @API","firefox","2026-09-12","passed","2026-09-12","API Tests Jsonplaceholder","","",""
"","30020","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-09-12","broken","2026-09-12","UI Tests Academybug","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","2026-09-12","broken","2026-09-12","UI Tests Academybug","","",""
"","25","Получение конкретного поста @API","firefox","2026-09-12","passed","2026-09-12","API Tests Jsonplaceholder","","",""
"","24","Удаление поста @API","firefox","2026-09-12","passed","2026-09-12","API Tests Jsonplaceholder","","",""
"","30032","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-09-12","broken","2026-09-12","UI Tests Academybug","","",""
"","32","Обновление поста @API","firefox","2026-09-12","passed","2026-09-12","API Tests Jsonplaceholder","","",""
"","35","Создание нового поста @API","firefox","2026-09-12","passed","2026-09-12","API Tests Jsonplaceholder","","",""
"","4614","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-09-12","passed","2026-09-12","UI Tests Academybug","","",""
"","30022","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-09-12","broken","2026-09-12","UI Tests Academybug","","",""
"","6481","Ошибка смены валюты @BUG","firefox","2026-09-12","passed","2026-09-12","UI Tests Academybug","","",""
"","30018","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-09-12","broken","2026-09-12","UI Tests Academybug","","",""
