"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","2026-08-17","broken","2026-08-17","UI Tests Academybug","","",""
"","30021","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","2026-08-17","broken","2026-08-17","UI Tests Academybug","","",""
"","264","Обновление поста @API","firefox","2026-08-17","passed","2026-08-17","API Tests Jsonplaceholder","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","2026-08-17","broken","2026-08-17","UI Tests Academybug","","",""
"","105","Создание нового поста @API","firefox","2026-08-17","passed","2026-08-17","API Tests Jsonplaceholder","","",""
"","165","Получение списка постов @API","firefox","2026-08-17","passed","2026-08-17","API Tests Jsonplaceholder","","",""
"","100","Удаление поста @API","firefox","2026-08-17","passed","2026-08-17","API Tests Jsonplaceholder","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","2026-08-17","broken","2026-08-17","UI Tests Academybug","","",""
"","42","Получение конкретного поста @API","firefox","2026-08-17","passed","2026-08-17","API Tests Jsonplaceholder","","",""
"","30019","Ошибка увеличения количества товаров в корзине @BUG","firefox","2026-08-17","broken","2026-08-17","UI Tests Academybug","","",""
"","5140","Ошибка смены валюты @BUG","firefox","2026-08-17","passed","2026-08-17","UI Tests Academybug","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","2026-08-17","broken","2026-08-17","UI Tests Academybug","","",""
"","3002","Ошибка перехода на страницу производителя товара @BUG","firefox","2026-08-17","passed","2026-08-17","UI Tests Academybug","","",""
