"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Jan 29 01:21:40 GMT 2025","broken","Wed Jan 29 01:22:10 GMT 2025","UI Tests Academybug","","",""
"","11433","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Jan 29 01:20:25 GMT 2025","passed","Wed Jan 29 01:20:36 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Jan 29 01:23:22 GMT 2025","broken","Wed Jan 29 01:23:52 GMT 2025","UI Tests Academybug","","",""
"","6368","Ошибка смены валюты @BUG","firefox","Wed Jan 29 01:22:12 GMT 2025","passed","Wed Jan 29 01:22:18 GMT 2025","UI Tests Academybug","","",""
"","5835","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Jan 29 01:25:29 GMT 2025","passed","Wed Jan 29 01:25:35 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Wed Jan 29 01:24:57 GMT 2025","broken","Wed Jan 29 01:25:27 GMT 2025","UI Tests Academybug","","",""
"","47","Удаление поста @API","firefox","Wed Jan 29 01:18:49 GMT 2025","passed","Wed Jan 29 01:18:49 GMT 2025","API Tests Jsonplaceholder","","",""
"","170","Получение списка постов @API","firefox","Wed Jan 29 01:18:49 GMT 2025","passed","Wed Jan 29 01:18:49 GMT 2025","API Tests Jsonplaceholder","","",""
"","59","Создание нового поста @API","firefox","Wed Jan 29 01:18:49 GMT 2025","passed","Wed Jan 29 01:18:49 GMT 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Jan 29 01:19:53 GMT 2025","broken","Wed Jan 29 01:20:23 GMT 2025","UI Tests Academybug","","",""
"","35","Получение конкретного поста @API","firefox","Wed Jan 29 01:18:49 GMT 2025","passed","Wed Jan 29 01:18:49 GMT 2025","API Tests Jsonplaceholder","","",""
"","44","Обновление поста @API","firefox","Wed Jan 29 01:18:49 GMT 2025","passed","Wed Jan 29 01:18:49 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Jan 29 01:26:39 GMT 2025","broken","Wed Jan 29 01:27:09 GMT 2025","UI Tests Academybug","","",""
