"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10342","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Apr 18 01:29:31 GMT 2025","passed","Fri Apr 18 01:29:41 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Apr 18 01:35:49 GMT 2025","broken","Fri Apr 18 01:36:19 GMT 2025","UI Tests Academybug","","",""
"","143","Обновление поста @API","firefox","Fri Apr 18 01:27:55 GMT 2025","passed","Fri Apr 18 01:27:55 GMT 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Apr 18 01:28:59 GMT 2025","broken","Fri Apr 18 01:29:29 GMT 2025","UI Tests Academybug","","",""
"","137","Создание нового поста @API","firefox","Fri Apr 18 01:27:55 GMT 2025","passed","Fri Apr 18 01:27:55 GMT 2025","API Tests Jsonplaceholder","","",""
"","43","Получение конкретного поста @API","firefox","Fri Apr 18 01:27:55 GMT 2025","passed","Fri Apr 18 01:27:55 GMT 2025","API Tests Jsonplaceholder","","",""
"","9421","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Apr 18 01:34:35 GMT 2025","passed","Fri Apr 18 01:34:45 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Apr 18 01:32:28 GMT 2025","broken","Fri Apr 18 01:32:58 GMT 2025","UI Tests Academybug","","",""
"","60","Удаление поста @API","firefox","Fri Apr 18 01:27:55 GMT 2025","passed","Fri Apr 18 01:27:55 GMT 2025","API Tests Jsonplaceholder","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Fri Apr 18 01:34:04 GMT 2025","broken","Fri Apr 18 01:34:34 GMT 2025","UI Tests Academybug","","",""
"","7775","Ошибка смены валюты @BUG","firefox","Fri Apr 18 01:31:17 GMT 2025","passed","Fri Apr 18 01:31:24 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Apr 18 01:30:45 GMT 2025","broken","Fri Apr 18 01:31:15 GMT 2025","UI Tests Academybug","","",""
"","201","Получение списка постов @API","firefox","Fri Apr 18 01:27:55 GMT 2025","passed","Fri Apr 18 01:27:55 GMT 2025","API Tests Jsonplaceholder","","",""
