"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8887","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sun Dec 15 10:59:21 GMT 2024","passed","Sun Dec 15 10:59:30 GMT 2024","UI Tests Academybug","","",""
"","6984","Ошибка перехода на страницу производителя товара @BUG","firefox","Sun Dec 15 11:00:03 GMT 2024","passed","Sun Dec 15 11:00:10 GMT 2024","UI Tests Academybug","","",""
"","12991","Ошибка отображения количества товара на главной странице @BUG","firefox","Sun Dec 15 10:59:08 GMT 2024","passed","Sun Dec 15 10:59:21 GMT 2024","UI Tests Academybug","","",""
"","29","Получение конкретного поста @API","firefox","Sun Dec 15 10:59:08 GMT 2024","passed","Sun Dec 15 10:59:08 GMT 2024","API Tests Jsonplaceholder","","",""
"","125","Получение списка постов @API","firefox","Sun Dec 15 10:59:08 GMT 2024","passed","Sun Dec 15 10:59:08 GMT 2024","API Tests Jsonplaceholder","","",""
"","12000","Ошибка публикации комментария к товару @BUG","firefox","Sun Dec 15 10:59:51 GMT 2024","passed","Sun Dec 15 11:00:03 GMT 2024","UI Tests Academybug","","",""
"","4198","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sun Dec 15 11:00:10 GMT 2024","passed","Sun Dec 15 11:00:14 GMT 2024","UI Tests Academybug","","",""
"","44","Создание нового поста @API","firefox","Sun Dec 15 10:59:08 GMT 2024","passed","Sun Dec 15 10:59:08 GMT 2024","API Tests Jsonplaceholder","","",""
"","6070","Ошибка смены валюты @BUG","firefox","Sun Dec 15 10:59:39 GMT 2024","passed","Sun Dec 15 10:59:46 GMT 2024","UI Tests Academybug","","",""
"","5725","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sun Dec 15 10:59:46 GMT 2024","passed","Sun Dec 15 10:59:51 GMT 2024","UI Tests Academybug","","",""
"","9215","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sun Dec 15 10:59:30 GMT 2024","passed","Sun Dec 15 10:59:39 GMT 2024","UI Tests Academybug","","",""
"","47","Обновление поста @API","firefox","Sun Dec 15 10:59:08 GMT 2024","passed","Sun Dec 15 10:59:08 GMT 2024","API Tests Jsonplaceholder","","",""
"","24","Удаление поста @API","firefox","Sun Dec 15 10:59:08 GMT 2024","passed","Sun Dec 15 10:59:08 GMT 2024","API Tests Jsonplaceholder","","",""
