"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6788","Ошибка смены валюты @BUG","firefox","Tue Jul 08 01:49:35 GMT 2025","passed","Tue Jul 08 01:49:42 GMT 2025","UI Tests Academybug","","",""
"","89","Удаление поста @API","firefox","Tue Jul 08 01:46:15 GMT 2025","passed","Tue Jul 08 01:46:15 GMT 2025","API Tests Jsonplaceholder","","",""
"","211","Получение списка постов @API","firefox","Tue Jul 08 01:46:14 GMT 2025","passed","Tue Jul 08 01:46:14 GMT 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Tue Jul 08 01:54:02 GMT 2025","broken","Tue Jul 08 01:54:32 GMT 2025","UI Tests Academybug","","",""
"","104","Создание нового поста @API","firefox","Tue Jul 08 01:46:14 GMT 2025","passed","Tue Jul 08 01:46:15 GMT 2025","API Tests Jsonplaceholder","","",""
"","52","Обновление поста @API","firefox","Tue Jul 08 01:46:15 GMT 2025","passed","Tue Jul 08 01:46:15 GMT 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Tue Jul 08 01:49:04 GMT 2025","broken","Tue Jul 08 01:49:34 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Tue Jul 08 01:50:46 GMT 2025","broken","Tue Jul 08 01:51:16 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка отображения количества товара на главной странице @BUG","firefox","Tue Jul 08 01:47:19 GMT 2025","broken","Tue Jul 08 01:47:49 GMT 2025","UI Tests Academybug","","",""
"","9815","Ошибка увеличения количества товаров в корзине @BUG","firefox","Tue Jul 08 01:47:50 GMT 2025","passed","Tue Jul 08 01:48:00 GMT 2025","UI Tests Academybug","","",""
"","30022","Ошибка публикации комментария к товару @BUG","firefox","Tue Jul 08 01:52:21 GMT 2025","broken","Tue Jul 08 01:52:51 GMT 2025","UI Tests Academybug","","",""
"","4998","Ошибка перехода на страницу производителя товара @BUG","firefox","Tue Jul 08 01:52:53 GMT 2025","passed","Tue Jul 08 01:52:58 GMT 2025","UI Tests Academybug","","",""
"","27","Получение конкретного поста @API","firefox","Tue Jul 08 01:46:14 GMT 2025","passed","Tue Jul 08 01:46:14 GMT 2025","API Tests Jsonplaceholder","","",""
