"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","Удаление поста @API","firefox","Sat Sep 27 01:23:33 UTC 2025","passed","Sat Sep 27 01:23:33 UTC 2025","API Tests Jsonplaceholder","","",""
"","46","Получение конкретного поста @API","firefox","Sat Sep 27 01:23:32 UTC 2025","passed","Sat Sep 27 01:23:32 UTC 2025","API Tests Jsonplaceholder","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Sat Sep 27 01:31:04 UTC 2025","broken","Sat Sep 27 01:31:34 UTC 2025","UI Tests Academybug","","",""
"","5779","Ошибка смены валюты @BUG","firefox","Sat Sep 27 01:28:19 UTC 2025","passed","Sat Sep 27 01:28:25 UTC 2025","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Sep 27 01:24:37 UTC 2025","broken","Sat Sep 27 01:25:07 UTC 2025","UI Tests Academybug","","",""
"","150","Обновление поста @API","firefox","Sat Sep 27 01:23:33 UTC 2025","passed","Sat Sep 27 01:23:33 UTC 2025","API Tests Jsonplaceholder","","",""
"","252","Получение списка постов @API","firefox","Sat Sep 27 01:23:32 UTC 2025","passed","Sat Sep 27 01:23:32 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Sep 27 01:29:29 UTC 2025","broken","Sat Sep 27 01:29:59 UTC 2025","UI Tests Academybug","","",""
"","3481","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Sep 27 01:31:36 UTC 2025","passed","Sat Sep 27 01:31:39 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Sep 27 01:27:48 UTC 2025","broken","Sat Sep 27 01:28:18 UTC 2025","UI Tests Academybug","","",""
"","30017","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Sep 27 01:26:12 UTC 2025","broken","Sat Sep 27 01:26:42 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Sep 27 01:32:43 UTC 2025","broken","Sat Sep 27 01:33:13 UTC 2025","UI Tests Academybug","","",""
"","76","Создание нового поста @API","firefox","Sat Sep 27 01:23:32 UTC 2025","passed","Sat Sep 27 01:23:33 UTC 2025","API Tests Jsonplaceholder","","",""
