"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","155","Получение списка постов @API","firefox","Sat Apr 12 01:29:07 GMT 2025","passed","Sat Apr 12 01:29:07 GMT 2025","API Tests Jsonplaceholder","","",""
"","100","Обновление поста @API","firefox","Sat Apr 12 01:29:07 GMT 2025","passed","Sat Apr 12 01:29:07 GMT 2025","API Tests Jsonplaceholder","","",""
"","114","Создание нового поста @API","firefox","Sat Apr 12 01:29:07 GMT 2025","passed","Sat Apr 12 01:29:07 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка публикации комментария к товару @BUG","firefox","Sat Apr 12 01:35:14 GMT 2025","broken","Sat Apr 12 01:35:44 GMT 2025","UI Tests Academybug","","",""
"","5800","Ошибка перехода на страницу производителя товара @BUG","firefox","Sat Apr 12 01:35:46 GMT 2025","passed","Sat Apr 12 01:35:52 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка отображения количества товара на главной странице @BUG","firefox","Sat Apr 12 01:30:11 GMT 2025","broken","Sat Apr 12 01:30:41 GMT 2025","UI Tests Academybug","","",""
"","29","Получение конкретного поста @API","firefox","Sat Apr 12 01:29:07 GMT 2025","passed","Sat Apr 12 01:29:07 GMT 2025","API Tests Jsonplaceholder","","",""
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Sat Apr 12 01:36:56 GMT 2025","broken","Sat Apr 12 01:37:26 GMT 2025","UI Tests Academybug","","",""
"","49","Удаление поста @API","firefox","Sat Apr 12 01:29:07 GMT 2025","passed","Sat Apr 12 01:29:07 GMT 2025","API Tests Jsonplaceholder","","",""
"","7261","Ошибка смены валюты @BUG","firefox","Sat Apr 12 01:32:28 GMT 2025","passed","Sat Apr 12 01:32:35 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Sat Apr 12 01:33:39 GMT 2025","broken","Sat Apr 12 01:34:09 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Sat Apr 12 01:31:56 GMT 2025","broken","Sat Apr 12 01:32:26 GMT 2025","UI Tests Academybug","","",""
"","9923","Ошибка увеличения количества товаров в корзине @BUG","firefox","Sat Apr 12 01:30:43 GMT 2025","passed","Sat Apr 12 01:30:52 GMT 2025","UI Tests Academybug","","",""
