"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Apr 02 02:33:39 UTC 2026","broken","Thu Apr 02 02:34:09 UTC 2026","UI Tests Academybug","","",""
"","28","Получение конкретного поста @API","firefox","Thu Apr 02 02:29:24 UTC 2026","passed","Thu Apr 02 02:29:24 UTC 2026","API Tests Jsonplaceholder","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Apr 02 02:35:20 UTC 2026","broken","Thu Apr 02 02:35:50 UTC 2026","UI Tests Academybug","","",""
"","30025","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Apr 02 02:32:04 UTC 2026","broken","Thu Apr 02 02:32:34 UTC 2026","UI Tests Academybug","","",""
"","30018","Ошибка публикации комментария к товару @BUG","firefox","Thu Apr 02 02:36:55 UTC 2026","broken","Thu Apr 02 02:37:25 UTC 2026","UI Tests Academybug","","",""
"","31","Удаление поста @API","firefox","Thu Apr 02 02:29:24 UTC 2026","passed","Thu Apr 02 02:29:24 UTC 2026","API Tests Jsonplaceholder","","",""
"","34","Создание нового поста @API","firefox","Thu Apr 02 02:29:24 UTC 2026","passed","Thu Apr 02 02:29:24 UTC 2026","API Tests Jsonplaceholder","","",""
"","40","Обновление поста @API","firefox","Thu Apr 02 02:29:24 UTC 2026","passed","Thu Apr 02 02:29:24 UTC 2026","API Tests Jsonplaceholder","","",""
"","103","Получение списка постов @API","firefox","Thu Apr 02 02:29:24 UTC 2026","passed","Thu Apr 02 02:29:24 UTC 2026","API Tests Jsonplaceholder","","",""
"","3496","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Apr 02 02:37:27 UTC 2026","passed","Thu Apr 02 02:37:30 UTC 2026","UI Tests Academybug","","",""
"","4830","Ошибка смены валюты @BUG","firefox","Thu Apr 02 02:34:11 UTC 2026","passed","Thu Apr 02 02:34:16 UTC 2026","UI Tests Academybug","","",""
"","30020","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Apr 02 02:38:35 UTC 2026","broken","Thu Apr 02 02:39:05 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Apr 02 02:30:28 UTC 2026","broken","Thu Apr 02 02:30:58 UTC 2026","UI Tests Academybug","","",""
