"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Thu Mar 13 01:33:23 GMT 2025","broken","Thu Mar 13 01:33:53 GMT 2025","UI Tests Academybug","","",""
"","35","Получение конкретного поста @API","firefox","Thu Mar 13 01:25:34 GMT 2025","passed","Thu Mar 13 01:25:34 GMT 2025","API Tests Jsonplaceholder","","",""
"","47","Обновление поста @API","firefox","Thu Mar 13 01:25:34 GMT 2025","passed","Thu Mar 13 01:25:34 GMT 2025","API Tests Jsonplaceholder","","",""
"","30015","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Thu Mar 13 01:28:24 GMT 2025","broken","Thu Mar 13 01:28:54 GMT 2025","UI Tests Academybug","","",""
"","26","Удаление поста @API","firefox","Thu Mar 13 01:25:34 GMT 2025","passed","Thu Mar 13 01:25:34 GMT 2025","API Tests Jsonplaceholder","","",""
"","228","Получение списка постов @API","firefox","Thu Mar 13 01:25:34 GMT 2025","passed","Thu Mar 13 01:25:34 GMT 2025","API Tests Jsonplaceholder","","",""
"","30018","Ошибка публикации комментария к товару @BUG","firefox","Thu Mar 13 01:31:42 GMT 2025","broken","Thu Mar 13 01:32:12 GMT 2025","UI Tests Academybug","","",""
"","5850","Ошибка перехода на страницу производителя товара @BUG","firefox","Thu Mar 13 01:32:13 GMT 2025","passed","Thu Mar 13 01:32:19 GMT 2025","UI Tests Academybug","","",""
"","30025","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Thu Mar 13 01:30:06 GMT 2025","broken","Thu Mar 13 01:30:36 GMT 2025","UI Tests Academybug","","",""
"","7180","Ошибка смены валюты @BUG","firefox","Thu Mar 13 01:28:55 GMT 2025","passed","Thu Mar 13 01:29:02 GMT 2025","UI Tests Academybug","","",""
"","30021","Ошибка отображения количества товара на главной странице @BUG","firefox","Thu Mar 13 01:26:38 GMT 2025","broken","Thu Mar 13 01:27:08 GMT 2025","UI Tests Academybug","","",""
"","33","Создание нового поста @API","firefox","Thu Mar 13 01:25:34 GMT 2025","passed","Thu Mar 13 01:25:34 GMT 2025","API Tests Jsonplaceholder","","",""
"","10244","Ошибка увеличения количества товаров в корзине @BUG","firefox","Thu Mar 13 01:27:10 GMT 2025","passed","Thu Mar 13 01:27:20 GMT 2025","UI Tests Academybug","","",""
