"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Удаление поста @API","firefox","Mon Feb 23 02:24:37 UTC 2026","passed","Mon Feb 23 02:24:37 UTC 2026","API Tests Jsonplaceholder","","",""
"","3122","Ошибка перехода на страницу производителя товара @BUG","firefox","Mon Feb 23 02:32:40 UTC 2026","passed","Mon Feb 23 02:32:43 UTC 2026","UI Tests Academybug","","",""
"","4670","Ошибка смены валюты @BUG","firefox","Mon Feb 23 02:29:24 UTC 2026","passed","Mon Feb 23 02:29:29 UTC 2026","UI Tests Academybug","","",""
"","30017","Ошибка отображения количества товара на главной странице @BUG","firefox","Mon Feb 23 02:25:41 UTC 2026","broken","Mon Feb 23 02:26:11 UTC 2026","UI Tests Academybug","","",""
"","30021","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Mon Feb 23 02:30:33 UTC 2026","broken","Mon Feb 23 02:31:03 UTC 2026","UI Tests Academybug","","",""
"","30","Получение конкретного поста @API","firefox","Mon Feb 23 02:24:37 UTC 2026","passed","Mon Feb 23 02:24:37 UTC 2026","API Tests Jsonplaceholder","","",""
"","152","Получение списка постов @API","firefox","Mon Feb 23 02:24:37 UTC 2026","passed","Mon Feb 23 02:24:37 UTC 2026","API Tests Jsonplaceholder","","",""
"","35","Создание нового поста @API","firefox","Mon Feb 23 02:24:37 UTC 2026","passed","Mon Feb 23 02:24:37 UTC 2026","API Tests Jsonplaceholder","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Mon Feb 23 02:33:47 UTC 2026","broken","Mon Feb 23 02:34:17 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка публикации комментария к товару @BUG","firefox","Mon Feb 23 02:32:08 UTC 2026","broken","Mon Feb 23 02:32:38 UTC 2026","UI Tests Academybug","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Mon Feb 23 02:28:52 UTC 2026","broken","Mon Feb 23 02:29:23 UTC 2026","UI Tests Academybug","","",""
"","30025","Ошибка увеличения количества товаров в корзине @BUG","firefox","Mon Feb 23 02:27:17 UTC 2026","broken","Mon Feb 23 02:27:47 UTC 2026","UI Tests Academybug","","",""
"","44","Обновление поста @API","firefox","Mon Feb 23 02:24:37 UTC 2026","passed","Mon Feb 23 02:24:37 UTC 2026","API Tests Jsonplaceholder","","",""
