"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","120","Получение списка постов @API","firefox","Fri May 23 01:41:09 GMT 2025","passed","Fri May 23 01:41:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","83","Обновление поста @API","firefox","Fri May 23 01:41:09 GMT 2025","passed","Fri May 23 01:41:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","50","Создание нового поста @API","firefox","Fri May 23 01:41:09 GMT 2025","passed","Fri May 23 01:41:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","4280","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri May 23 01:47:48 GMT 2025","passed","Fri May 23 01:47:52 GMT 2025","UI Tests Academybug","","",""
"","30018","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri May 23 01:42:13 GMT 2025","broken","Fri May 23 01:42:43 GMT 2025","UI Tests Academybug","","",""
"","30017","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri May 23 01:45:41 GMT 2025","broken","Fri May 23 01:46:11 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Fri May 23 01:47:16 GMT 2025","broken","Fri May 23 01:47:46 GMT 2025","UI Tests Academybug","","",""
"","6914","Ошибка смены валюты @BUG","firefox","Fri May 23 01:44:30 GMT 2025","passed","Fri May 23 01:44:37 GMT 2025","UI Tests Academybug","","",""
"","28","Удаление поста @API","firefox","Fri May 23 01:41:09 GMT 2025","passed","Fri May 23 01:41:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","10471","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri May 23 01:42:44 GMT 2025","passed","Fri May 23 01:42:55 GMT 2025","UI Tests Academybug","","",""
"","30019","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri May 23 01:48:56 GMT 2025","broken","Fri May 23 01:49:26 GMT 2025","UI Tests Academybug","","",""
"","30","Получение конкретного поста @API","firefox","Fri May 23 01:41:09 GMT 2025","passed","Fri May 23 01:41:09 GMT 2025","API Tests Jsonplaceholder","","",""
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri May 23 01:43:59 GMT 2025","broken","Fri May 23 01:44:29 GMT 2025","UI Tests Academybug","","",""
