"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Wed Aug 13 01:50:55 GMT 2025","broken","Wed Aug 13 01:51:26 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка увеличения количества товаров в корзине @BUG","firefox","Wed Aug 13 01:49:20 GMT 2025","broken","Wed Aug 13 01:49:50 GMT 2025","UI Tests Academybug","","",""
"","30020","Ошибка публикации комментария к товару @BUG","firefox","Wed Aug 13 01:54:13 GMT 2025","broken","Wed Aug 13 01:54:43 GMT 2025","UI Tests Academybug","","",""
"","6909","Ошибка смены валюты @BUG","firefox","Wed Aug 13 01:51:27 GMT 2025","passed","Wed Aug 13 01:51:34 GMT 2025","UI Tests Academybug","","",""
"","104","Обновление поста @API","firefox","Wed Aug 13 01:46:40 GMT 2025","passed","Wed Aug 13 01:46:40 GMT 2025","API Tests Jsonplaceholder","","",""
"","177","Получение списка постов @API","firefox","Wed Aug 13 01:46:40 GMT 2025","passed","Wed Aug 13 01:46:40 GMT 2025","API Tests Jsonplaceholder","","",""
"","30021","Ошибка отображения количества товара на главной странице @BUG","firefox","Wed Aug 13 01:47:45 GMT 2025","broken","Wed Aug 13 01:48:15 GMT 2025","UI Tests Academybug","","",""
"","39","Получение конкретного поста @API","firefox","Wed Aug 13 01:46:40 GMT 2025","passed","Wed Aug 13 01:46:40 GMT 2025","API Tests Jsonplaceholder","","",""
"","30017","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Wed Aug 13 01:55:53 GMT 2025","broken","Wed Aug 13 01:56:23 GMT 2025","UI Tests Academybug","","",""
"","4714","Ошибка перехода на страницу производителя товара @BUG","firefox","Wed Aug 13 01:54:45 GMT 2025","passed","Wed Aug 13 01:54:49 GMT 2025","UI Tests Academybug","","",""
"","30016","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Wed Aug 13 01:52:38 GMT 2025","broken","Wed Aug 13 01:53:08 GMT 2025","UI Tests Academybug","","",""
"","54","Создание нового поста @API","firefox","Wed Aug 13 01:46:40 GMT 2025","passed","Wed Aug 13 01:46:40 GMT 2025","API Tests Jsonplaceholder","","",""
"","57","Удаление поста @API","firefox","Wed Aug 13 01:46:40 GMT 2025","passed","Wed Aug 13 01:46:41 GMT 2025","API Tests Jsonplaceholder","","",""
