"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30016","Ошибка возврата на главную страницу при удалении товара из козины @BUG","firefox","Fri Dec 19 01:52:00 UTC 2025","broken","Fri Dec 19 01:52:30 UTC 2025","UI Tests Academybug","","",""
"","30024","Ошибка отображения количества товара на главной странице @BUG","firefox","Fri Dec 19 01:48:49 UTC 2025","broken","Fri Dec 19 01:49:19 UTC 2025","UI Tests Academybug","","",""
"","26","Получение конкретного поста @API","firefox","Fri Dec 19 01:47:44 UTC 2025","passed","Fri Dec 19 01:47:44 UTC 2025","API Tests Jsonplaceholder","","",""
"","6959","Ошибка смены валюты @BUG","firefox","Fri Dec 19 01:52:32 UTC 2025","passed","Fri Dec 19 01:52:39 UTC 2025","UI Tests Academybug","","",""
"","93","Получение списка постов @API","firefox","Fri Dec 19 01:47:44 UTC 2025","passed","Fri Dec 19 01:47:44 UTC 2025","API Tests Jsonplaceholder","","",""
"","30014","Ошибка подсчета общей стоимости товара в корзине @BUG","firefox","Fri Dec 19 01:53:43 UTC 2025","broken","Fri Dec 19 01:54:13 UTC 2025","UI Tests Academybug","","",""
"","30016","Ошибка фильтрации товаров по ценовому диапазону @BUG","firefox","Fri Dec 19 01:56:57 UTC 2025","broken","Fri Dec 19 01:57:27 UTC 2025","UI Tests Academybug","","",""
"","30015","Ошибка увеличения количества товаров в корзине @BUG","firefox","Fri Dec 19 01:50:25 UTC 2025","broken","Fri Dec 19 01:50:55 UTC 2025","UI Tests Academybug","","",""
"","99","Создание нового поста @API","firefox","Fri Dec 19 01:47:44 UTC 2025","passed","Fri Dec 19 01:47:45 UTC 2025","API Tests Jsonplaceholder","","",""
"","88","Удаление поста @API","firefox","Fri Dec 19 01:47:45 UTC 2025","passed","Fri Dec 19 01:47:45 UTC 2025","API Tests Jsonplaceholder","","",""
"","2976","Ошибка перехода на страницу производителя товара @BUG","firefox","Fri Dec 19 01:55:50 UTC 2025","passed","Fri Dec 19 01:55:53 UTC 2025","UI Tests Academybug","","",""
"","229","Обновление поста @API","firefox","Fri Dec 19 01:47:45 UTC 2025","passed","Fri Dec 19 01:47:45 UTC 2025","API Tests Jsonplaceholder","","",""
"","30019","Ошибка публикации комментария к товару @BUG","firefox","Fri Dec 19 01:55:18 UTC 2025","broken","Fri Dec 19 01:55:48 UTC 2025","UI Tests Academybug","","",""
